Secchi Depth (cm) = 0355
Forel Ule Scale = 18
pH Colour Scale = 99
SensingSecchi S/N = A012
Latitude (degs N) = 56.44830
Longitude (degs E) = -5.24634
Date = 2026-06-01
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, Temp (deg C) 10KTHERM, Temp (deg C) TMP117, ED 405nm, ED 425nm, ED 450nm, ED 475nm, ED 515nm, ED 550nm, ED 555nm, ED 600nm, ED 640nm, ED 690nm, ED 745nm, ED Clear, ED NIR 855nm, ED D-SAT, ED GAINS, EU 405nm, EU 425nm, EU 450nm, EU 475nm, EU 515nm, EU 550nm, EU 555nm, EU 600nm, EU 640nm, EU 690nm, EU 745nm, EU Clear, EU NIR 855nm, EU D-SAT, EU GAINS
11:09:40, 991.80, 15.23, 15.25, 14.531, 1083, 1364, 2080, 2106, 2494, 3104, 3057, 2760, 2820, 1454, 945, 5466, 3798, 0, 4, 27, 38, 66, 64, 78, 108, 105, 97, 96, 55, 27, 189, 178, 0, 4
11:09:41, 991.70, 15.24, 15.26, 14.516, 1097, 1383, 2102, 2130, 2525, 3146, 3088, 2789, 2851, 1472, 959, 5524, 3824, 0, 4, 26, 37, 62, 62, 75, 103, 99, 91, 91, 51, 26, 180, 158, 0, 4
11:09:41, 991.50, 15.24, 15.26, 14.516, 1098, 1391, 2119, 2142, 2537, 3155, 3114, 2809, 2871, 1477, 962, 5533, 3846, 0, 4, 25, 36, 60, 60, 73, 99, 96, 88, 89, 49, 25, 175, 148, 0, 4
11:09:41, 991.80, 15.24, 15.26, 14.516, 1097, 1391, 2115, 2138, 2532, 3161, 3112, 2806, 2870, 1478, 962, 5520, 3845, 0, 4, 25, 35, 58, 58, 71, 97, 93, 85, 86, 48, 25, 171, 142, 0, 4
11:09:42, 991.70, 15.24, 15.25, 14.516, 1095, 1390, 2116, 2137, 2530, 3159, 3116, 2807, 2871, 1475, 960, 5512, 3839, 0, 4, 25, 35, 57, 58, 70, 96, 92, 83, 85, 48, 25, 169, 140, 0, 4
11:09:42, 991.60, 15.24, 15.21, 14.500, 1099, 1394, 2114, 2139, 2531, 3177, 3111, 2804, 2884, 1485, 965, 5527, 3840, 0, 4, 25, 35, 57, 58, 70, 96, 91, 83, 85, 46, 25, 169, 135, 0, 4
11:09:42, 991.60, 15.24, 15.26, 14.500, 1105, 1399, 2123, 2149, 2548, 3176, 3128, 2815, 2884, 1488, 968, 5546, 3851, 0, 4, 24, 35, 58, 58, 70, 95, 92, 83, 85, 47, 24, 167, 132, 0, 4
11:09:42, 991.70, 15.24, 15.26, 14.500, 1099, 1395, 2125, 2146, 2540, 3161, 3130, 2819, 2880, 1480, 964, 5537, 3857, 0, 4, 25, 34, 57, 58, 70, 96, 91, 82, 85, 47, 25, 169, 134, 0, 4
11:09:43, 991.50, 15.24, 15.25, 14.477, 1101, 1394, 2117, 2145, 2538, 3160, 3114, 2809, 2875, 1479, 964, 5543, 3854, 0, 4, 25, 35, 58, 58, 70, 96, 92, 83, 85, 48, 25, 168, 136, 0, 4
11:09:43, 991.70, 15.24, 15.28, 14.477, 1095, 1390, 2118, 2139, 2533, 3144, 3115, 2810, 2870, 1474, 959, 5526, 3849, 0, 4, 24, 34, 57, 57, 70, 96, 91, 83, 84, 47, 24, 167, 137, 0, 4
11:09:43, 991.80, 15.24, 15.26, 14.477, 1097, 1385, 2110, 2134, 2527, 3143, 3102, 2796, 2862, 1475, 959, 5530, 3845, 0, 4, 24, 34, 57, 57, 69, 95, 90, 82, 84, 47, 24, 166, 135, 0, 4
11:09:44, 991.80, 15.24, 15.26, 14.477, 1099, 1390, 2117, 2143, 2536, 3149, 3113, 2809, 2868, 1479, 962, 5538, 3852, 0, 4, 24, 34, 57, 57, 69, 95, 90, 82, 84, 47, 24, 167, 134, 0, 4
11:09:44, 991.60, 15.24, 15.26, 14.445, 1095, 1389, 2117, 2137, 2532, 3145, 3114, 2809, 2865, 1473, 958, 5513, 3850, 0, 4, 24, 34, 57, 57, 69, 94, 90, 82, 83, 47, 24, 165, 134, 0, 4
11:09:44, 991.80, 15.24, 15.28, 14.445, 1086, 1380, 2110, 2125, 2517, 3130, 3104, 2797, 2852, 1462, 951, 5479, 3824, 0, 4, 24, 33, 56, 56, 68, 93, 89, 81, 81, 46, 24, 163, 135, 0, 4
11:09:45, 991.80, 15.24, 15.30, 14.445, 1085, 1376, 2093, 2115, 2502, 3134, 3081, 2778, 2845, 1463, 949, 5458, 3803, 0, 4, 24, 33, 55, 55, 67, 91, 88, 80, 81, 44, 23, 160, 130, 0, 4
11:09:45, 991.70, 15.24, 15.28, 14.406, 1081, 1375, 2096, 2107, 2503, 3138, 3088, 2777, 2842, 1464, 946, 5432, 3788, 0, 4, 23, 33, 55, 54, 66, 89, 87, 79, 78, 42, 23, 156, 125, 0, 4
11:09:45, 991.80, 15.24, 15.30, 14.406, 1085, 1376, 2091, 2105, 2501, 3156, 3079, 2769, 2852, 1467, 948, 5435, 3771, 0, 4, 23, 33, 54, 54, 65, 87, 86, 77, 77, 41, 23, 155, 120, 0, 4
11:09:45, 991.70, 15.24, 15.28, 14.406, 1091, 1383, 2105, 2112, 2518, 3171, 3102, 2780, 2859, 1477, 951, 5445, 3771, 0, 4, 23, 32, 54, 53, 65, 85, 85, 77, 76, 40, 22, 154, 115, 0, 4
11:09:46, 991.70, 15.24, 15.28, 14.406, 1096, 1388, 2118, 2120, 2525, 3191, 3116, 2792, 2872, 1481, 954, 5462, 3777, 0, 4, 23, 32, 54, 54, 65, 86, 85, 76, 76, 39, 23, 157, 112, 0, 4
11:09:46, 991.70, 15.24, 15.26, 14.398, 1095, 1394, 2121, 2126, 2537, 3195, 3122, 2798, 2877, 1485, 954, 5466, 3769, 0, 4, 23, 32, 54, 53, 65, 85, 85, 77, 76, 39, 22, 154, 113, 0, 4
11:09:46, 991.70, 15.24, 15.32, 14.398, 1099, 1393, 2121, 2127, 2535, 3200, 3122, 2797, 2876, 1486, 957, 5471, 3764, 0, 4, 22, 31, 53, 51, 63, 85, 84, 75, 74, 40, 22, 150, 113, 0, 4
11:09:47, 991.70, 15.24, 15.28, 14.398, 1088, 1384, 2119, 2114, 2513, 3176, 3114, 2796, 2865, 1472, 946, 5424, 3772, 0, 4, 22, 31, 52, 52, 63, 85, 83, 75, 74, 41, 22, 151, 115, 0, 4
11:09:47, 991.60, 15.24, 15.30, 14.391, 1082, 1377, 2104, 2102, 2503, 3160, 3090, 2776, 2852, 1464, 939, 5399, 3751, 0, 4, 22, 31, 52, 51, 63, 86, 82, 74, 74, 41, 22, 151, 117, 0, 4
11:09:47, 991.50, 15.24, 15.30, 14.391, 1077, 1368, 2093, 2089, 2480, 3150, 3076, 2766, 2837, 1458, 936, 5380, 3742, 0, 4, 22, 31, 52, 51, 63, 86, 83, 75, 75, 41, 22, 151, 119, 0, 4
11:09:48, 991.90, 15.24, 15.28, 14.391, 1076, 1372, 2092, 2092, 2495, 3145, 3076, 2760, 2838, 1457, 935, 5380, 3726, 0, 4, 22, 31, 52, 51, 62, 84, 83, 74, 74, 41, 21, 148, 117, 0, 4
11:09:48, 991.70, 15.24, 15.33, 14.391, 1063, 1354, 2081, 2065, 2463, 3119, 3062, 2743, 2810, 1439, 920, 5317, 3691, 0, 4, 22, 31, 51, 50, 61, 83, 81, 73, 72, 39, 21, 146, 115, 0, 4
11:09:48, 991.50, 15.24, 15.28, 14.391, 1069, 1355, 2067, 2066, 2465, 3133, 3036, 2726, 2808, 1448, 926, 5347, 3673, 0, 4, 22, 31, 51, 50, 62, 81, 81, 73, 71, 38, 21, 145, 110, 0, 4
11:09:48, 991.60, 15.24, 15.32, 14.391, 1061, 1354, 2078, 2066, 2466, 3119, 3057, 2738, 2805, 1438, 919, 5315, 3678, 0, 4, 22, 30, 51, 50, 61, 81, 80, 72, 71, 38, 21, 147, 107, 0, 4
11:09:49, 991.40, 15.24, 15.30, 14.391, 1064, 1350, 2065, 2058, 2458, 3132, 3031, 2720, 2798, 1444, 923, 5335, 3661, 0, 4, 22, 30, 51, 50, 62, 80, 80, 72, 70, 37, 21, 148, 104, 0, 4
