Secchi Depth (cm) = 0470
Forel Ule Scale = 15
pH Colour Scale = 99
SensingSecchi S/N = A012
Latitude (degs N) = 56.44829
Longitude (degs E) = -5.24618
Date = 2026-05-29
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, Temp (deg C) 10KTHERM, Temp (deg C) TMP117, ED 405nm, ED 425nm, ED 450nm, ED 475nm, ED 515nm, ED 550nm, ED 555nm, ED 600nm, ED 640nm, ED 690nm, ED 745nm, ED Clear, ED NIR 855nm, ED D-SAT, ED A-SAT, EU 405nm, EU 425nm, EU 450nm, EU 475nm, EU 515nm, EU 550nm, EU 555nm, EU 600nm, EU 640nm, EU 690nm, EU 745nm, EU Clear, EU NIR 855nm, EU D-SAT, EU A-SAT
11:31:55, 1005.30, 12.84, 13.04, 12.398, 274, 350, 560, 532, 658, 767, 815, 718, 706, 329, 225, 1409, 821, 0, 0, 135, 197, 338, 314, 383, 460, 505, 439, 429, 214, 137, 830, 497, 0, 0
11:31:55, 1005.20, 12.85, 13.00, 12.398, 275, 350, 560, 533, 659, 767, 816, 718, 706, 329, 225, 1410, 821, 0, 0, 135, 197, 339, 314, 384, 461, 506, 439, 429, 214, 138, 831, 498, 0, 0
11:31:56, 1005.20, 12.85, 13.02, 12.398, 275, 350, 560, 533, 659, 768, 816, 718, 706, 329, 225, 1411, 821, 0, 0, 136, 197, 339, 315, 384, 463, 506, 440, 430, 215, 138, 834, 498, 0, 0
11:31:56, 1005.10, 12.86, 13.06, 12.383, 276, 351, 561, 534, 661, 770, 817, 719, 708, 330, 226, 1418, 824, 0, 0, 136, 198, 341, 317, 387, 466, 509, 442, 433, 216, 139, 839, 501, 0, 0
11:31:56, 1005.30, 12.86, 13.02, 12.383, 277, 353, 564, 537, 664, 772, 821, 722, 710, 331, 227, 1424, 828, 0, 0, 137, 199, 343, 318, 388, 467, 512, 444, 435, 217, 139, 841, 503, 0, 0
11:31:57, 1005.30, 12.86, 13.06, 12.383, 278, 354, 566, 540, 666, 774, 824, 724, 713, 332, 228, 1430, 832, 0, 0, 137, 200, 344, 319, 390, 469, 514, 446, 436, 218, 140, 844, 504, 0, 0
11:31:57, 1005.20, 12.86, 13.02, 12.383, 278, 355, 568, 541, 668, 775, 826, 726, 714, 333, 228, 1434, 836, 0, 0, 137, 200, 345, 319, 390, 469, 514, 447, 437, 218, 140, 844, 505, 0, 0
11:31:57, 1005.10, 12.87, 13.00, 12.383, 278, 355, 568, 542, 669, 775, 827, 727, 715, 333, 228, 1435, 837, 0, 0, 138, 200, 345, 320, 391, 470, 515, 448, 438, 218, 140, 846, 506, 0, 0
11:31:58, 1005.10, 12.86, 13.04, 12.383, 279, 355, 569, 542, 670, 775, 826, 728, 715, 333, 228, 1437, 838, 0, 0, 138, 201, 346, 320, 391, 470, 516, 448, 438, 218, 140, 846, 506, 0, 0
11:31:58, 1005.10, 12.87, 13.04, 12.383, 279, 355, 569, 543, 670, 776, 828, 729, 716, 333, 229, 1438, 839, 0, 0, 138, 201, 346, 320, 391, 471, 516, 448, 438, 218, 140, 846, 506, 0, 0
11:31:58, 1005.10, 12.87, 13.00, 12.383, 279, 355, 570, 543, 671, 776, 828, 729, 716, 333, 229, 1438, 839, 0, 0, 138, 201, 346, 320, 391, 471, 516, 449, 438, 218, 140, 847, 506, 0, 0
11:31:58, 1005.10, 12.87, 13.06, 12.383, 279, 355, 570, 542, 671, 776, 828, 729, 716, 333, 229, 1438, 839, 0, 0, 138, 201, 346, 320, 391, 471, 516, 449, 439, 218, 140, 847, 506, 0, 0
11:31:59, 1005.10, 12.87, 13.00, 12.383, 279, 355, 570, 543, 671, 776, 828, 729, 716, 333, 229, 1438, 839, 0, 0, 138, 201, 346, 321, 392, 471, 517, 449, 439, 219, 140, 848, 507, 0, 0
11:31:59, 1005.20, 12.87, 13.06, 12.383, 279, 355, 570, 543, 671, 776, 828, 729, 716, 333, 229, 1438, 839, 0, 0, 138, 202, 347, 321, 392, 472, 518, 450, 439, 219, 141, 849, 507, 0, 0
11:31:59, 1005.00, 12.87, 13.07, 12.383, 279, 356, 570, 544, 671, 776, 829, 729, 716, 334, 229, 1440, 838, 0, 0, 139, 202, 347, 322, 393, 473, 518, 450, 440, 219, 141, 851, 508, 0, 0
11:32:00, 1005.10, 12.87, 13.04, 12.383, 280, 356, 570, 544, 672, 777, 829, 730, 717, 334, 229, 1442, 840, 0, 0, 139, 202, 348, 322, 394, 474, 519, 451, 441, 220, 141, 851, 509, 0, 0
11:32:00, 1005.10, 12.87, 13.02, 12.383, 280, 356, 571, 545, 672, 777, 830, 730, 718, 334, 229, 1442, 841, 0, 0, 139, 202, 348, 322, 394, 474, 519, 451, 441, 220, 141, 852, 509, 0, 0
11:32:00, 1005.20, 12.87, 13.02, 12.375, 280, 356, 571, 545, 672, 777, 830, 731, 718, 334, 229, 1443, 842, 0, 0, 138, 202, 348, 322, 393, 472, 519, 451, 440, 219, 141, 850, 509, 0, 0
11:32:01, 1005.30, 12.87, 13.07, 12.375, 280, 356, 571, 545, 672, 777, 830, 731, 718, 334, 229, 1441, 841, 0, 0, 138, 201, 347, 321, 392, 470, 517, 449, 439, 218, 140, 847, 508, 0, 0
11:32:01, 1005.30, 12.87, 13.04, 12.375, 280, 356, 571, 544, 671, 777, 830, 731, 717, 334, 229, 1438, 839, 0, 0, 137, 200, 345, 319, 390, 467, 515, 448, 436, 217, 139, 842, 506, 0, 0
11:32:01, 1005.20, 12.87, 13.07, 12.383, 279, 356, 571, 542, 669, 776, 829, 729, 716, 333, 228, 1431, 837, 0, 0, 136, 198, 342, 316, 386, 463, 511, 444, 432, 215, 138, 835, 502, 0, 0
11:32:01, 1005.20, 12.87, 13.04, 12.383, 278, 354, 568, 539, 666, 774, 826, 727, 714, 332, 228, 1422, 832, 0, 0, 135, 197, 340, 314, 384, 461, 507, 440, 430, 214, 138, 832, 499, 0, 0
11:32:02, 1005.00, 12.87, 13.04, 12.383, 277, 353, 566, 537, 663, 772, 824, 725, 713, 331, 227, 1417, 828, 0, 0, 135, 197, 339, 314, 384, 462, 507, 440, 430, 215, 138, 834, 499, 0, 0
11:32:02, 1005.10, 12.87, 13.06, 12.383, 277, 352, 565, 536, 662, 772, 822, 724, 712, 331, 227, 1417, 825, 0, 0, 136, 198, 340, 316, 386, 465, 508, 441, 432, 216, 139, 838, 500, 0, 0
11:32:02, 1005.40, 12.87, 13.11, 12.383, 278, 354, 566, 538, 664, 774, 823, 724, 713, 332, 228, 1423, 827, 0, 0, 137, 199, 343, 318, 388, 467, 510, 444, 435, 217, 139, 842, 503, 0, 0
11:32:03, 1005.20, 12.87, 13.07, 12.383, 278, 355, 568, 540, 666, 776, 826, 727, 715, 333, 227, 1429, 831, 0, 0, 138, 200, 344, 319, 390, 469, 514, 446, 437, 218, 140, 845, 505, 0, 0
11:32:03, 1005.20, 12.88, 13.09, 12.383, 279, 356, 569, 541, 668, 777, 828, 728, 717, 333, 229, 1432, 833, 0, 0, 138, 201, 345, 320, 391, 470, 515, 447, 437, 218, 140, 847, 506, 0, 0
11:32:03, 1005.20, 12.87, 13.11, 12.375, 279, 356, 571, 542, 669, 778, 830, 729, 718, 334, 229, 1434, 835, 0, 0, 138, 201, 346, 320, 392, 471, 516, 448, 438, 219, 140, 848, 507, 0, 0
11:32:04, 1005.10, 12.87, 13.07, 12.375, 280, 357, 572, 543, 670, 779, 831, 730, 718, 334, 229, 1436, 836, 0, 0, 139, 202, 347, 321, 392, 472, 517, 449, 439, 219, 141, 850, 508, 0, 0
11:32:04, 1005.00, 12.87, 13.07, 12.375, 280, 357, 572, 544, 671, 779, 831, 731, 719, 334, 229, 1437, 838, 0, 0, 139, 202, 347, 322, 393, 473, 518, 450, 440, 220, 141, 851, 508, 0, 0
11:32:04, 1005.10, 12.88, 13.09, 12.375, 280, 357, 573, 544, 671, 780, 832, 731, 719, 334, 229, 1439, 838, 0, 0, 139, 202, 348, 322, 394, 474, 519, 451, 441, 220, 141, 853, 509, 0, 0
11:32:04, 1005.20, 12.88, 13.09, 12.375, 281, 358, 574, 545, 673, 780, 833, 732, 720, 335, 230, 1442, 840, 0, 0, 139, 203, 349, 323, 394, 474, 520, 452, 442, 220, 141, 854, 509, 0, 0
11:32:05, 1005.10, 12.88, 13.07, 12.375, 281, 358, 574, 546, 673, 781, 834, 733, 720, 335, 230, 1442, 841, 0, 0, 139, 203, 349, 323, 394, 474, 521, 452, 442, 220, 141, 854, 510, 0, 0
11:32:05, 1005.10, 12.88, 13.07, 12.375, 281, 358, 574, 546, 673, 781, 834, 733, 721, 335, 230, 1444, 841, 0, 0, 139, 203, 349, 323, 394, 474, 521, 452, 442, 220, 142, 854, 511, 0, 0
11:32:05, 1005.00, 12.88, 13.09, 12.375, 281, 358, 575, 547, 674, 781, 835, 734, 722, 335, 230, 1444, 842, 0, 0, 139, 203, 349, 323, 395, 475, 521, 452, 442, 220, 141, 855, 511, 0, 0
11:32:06, 1005.30, 12.88, 13.06, 12.375, 281, 359, 575, 546, 674, 781, 835, 734, 722, 335, 230, 1444, 843, 0, 0, 139, 203, 349, 323, 395, 474, 521, 452, 442, 220, 141, 854, 511, 0, 0
11:32:06, 1005.20, 12.88, 13.07, 12.375, 281, 359, 575, 547, 674, 781, 835, 734, 722, 335, 230, 1444, 843, 0, 0, 139, 203, 349, 322, 394, 473, 520, 452, 441, 220, 141, 852, 510, 0, 0
11:32:06, 1005.10, 12.88, 13.09, 12.383, 281, 359, 575, 546, 674, 782, 835, 735, 722, 335, 230, 1444, 842, 0, 0, 139, 202, 348, 322, 394, 473, 519, 451, 441, 220, 141, 852, 509, 0, 0
11:32:07, 1005.10, 12.88, 13.11, 12.383, 281, 359, 576, 547, 674, 782, 836, 735, 722, 335, 230, 1445, 843, 0, 0, 139, 202, 348, 322, 394, 473, 519, 451, 441, 220, 141, 852, 509, 0, 0
11:32:07, 1005.20, 12.88, 13.09, 12.383, 282, 359, 576, 547, 675, 782, 836, 735, 723, 335, 231, 1446, 843, 0, 0, 139, 202, 349, 322, 394, 473, 520, 451, 441, 220, 141, 853, 509, 0, 0
11:32:07, 1005.20, 12.88, 13.09, 12.383, 282, 359, 576, 547, 675, 782, 836, 735, 723, 335, 231, 1446, 843, 0, 0, 139, 203, 349, 323, 394, 474, 520, 451, 441, 220, 141, 854, 510, 0, 0
11:32:07, 1005.10, 12.88, 13.09, 12.375, 282, 359, 576, 547, 675, 782, 836, 735, 723, 335, 231, 1446, 843, 0, 0, 140, 203, 349, 323, 395, 474, 521, 452, 442, 221, 142, 855, 510, 0, 0
11:32:08, 1005.20, 12.88, 13.13, 12.375, 282, 359, 576, 547, 675, 782, 836, 735, 723, 335, 231, 1446, 843, 0, 0, 140, 203, 349, 323, 395, 475, 521, 452, 442, 221, 142, 855, 511, 0, 0
11:32:08, 1005.10, 12.88, 13.13, 12.375, 282, 359, 577, 548, 675, 782, 836, 736, 723, 335, 231, 1446, 843, 0, 0, 140, 203, 350, 323, 395, 475, 522, 453, 442, 221, 142, 856, 511, 0, 0
11:32:08, 1005.20, 12.88, 13.11, 12.375, 282, 359, 577, 548, 675, 782, 837, 736, 723, 335, 231, 1447, 843, 0, 0, 140, 203, 350, 323, 395, 475, 522, 453, 443, 221, 142, 856, 511, 0, 0
11:32:09, 1005.20, 12.88, 13.13, 12.375, 282, 359, 577, 548, 675, 782, 837, 736, 723, 335, 231, 1447, 843, 0, 0, 140, 203, 350, 323, 395, 475, 522, 453, 442, 221, 142, 855, 511, 0, 0
11:32:09, 1005.20, 12.88, 13.09, 12.375, 282, 360, 577, 548, 675, 782, 837, 736, 723, 335, 231, 1447, 843, 0, 0, 140, 203, 349, 323, 395, 474, 521, 453, 442, 220, 141, 855, 511, 0, 0
11:32:09, 1005.10, 12.88, 13.09, 12.375, 282, 360, 577, 548, 674, 782, 837, 736, 723, 335, 231, 1447, 843, 0, 0, 140, 203, 349, 323, 395, 474, 521, 452, 442, 220, 141, 854, 511, 0, 0
11:32:10, 1005.10, 12.88, 13.13, 12.375, 282, 360, 577, 548, 675, 782, 837, 736, 723, 335, 231, 1447, 843, 0, 0, 139, 203, 349, 323, 394, 474, 520, 452, 442, 220, 141, 854, 510, 0, 0
11:32:10, 1005.20, 12.88, 13.14, 12.375, 282, 359, 577, 548, 675, 782, 837, 736, 723, 335, 231, 1447, 843, 0, 0, 140, 203, 349, 323, 395, 474, 521, 452, 442, 220, 141, 854, 510, 0, 0
11:32:10, 1005.10, 12.88, 13.11, 12.375, 282, 359, 577, 548, 675, 782, 837, 736, 723, 335, 231, 1447, 843, 0, 0, 140, 203, 349, 323, 395, 475, 521, 452, 442, 221, 142, 855, 511, 0, 0
11:32:10, 1005.20, 12.88, 13.11, 12.375, 282, 359, 577, 548, 675, 782, 837, 736, 723, 335, 231, 1447, 843, 0, 0, 140, 203, 349, 323, 395, 475, 521, 453, 443, 221, 142, 855, 511, 0, 0
11:32:11, 1005.20, 12.88, 13.09, 12.375, 282, 359, 577, 548, 676, 782, 837, 736, 723, 335, 231, 1448, 843, 0, 0, 140, 203, 350, 323, 395, 474, 521, 453, 442, 221, 142, 855, 511, 0, 0
11:32:11, 1005.10, 12.88, 13.13, 12.375, 282, 359, 577, 548, 675, 781, 836, 736, 723, 335, 231, 1446, 843, 0, 0, 140, 203, 349, 323, 395, 474, 521, 452, 442, 221, 141, 855, 511, 0, 0
11:32:11, 1005.10, 12.88, 13.11, 12.367, 281, 359, 577, 548, 675, 781, 836, 736, 723, 335, 231, 1447, 843, 0, 0, 140, 203, 349, 323, 394, 474, 521, 452, 442, 220, 141, 854, 511, 0, 0
11:32:12, 1005.30, 12.88, 13.16, 12.367, 281, 359, 577, 548, 675, 781, 836, 736, 723, 334, 231, 1446, 842, 0, 0, 139, 203, 349, 323, 395, 474, 521, 452, 442, 220, 141, 854, 511, 0, 0
11:32:12, 1005.20, 12.88, 13.13, 12.367, 281, 359, 576, 548, 675, 781, 836, 736, 721, 334, 231, 1446, 842, 0, 0, 139, 202, 349, 323, 394, 474, 520, 452, 441, 220, 141, 854, 510, 0, 0
11:32:12, 1004.90, 12.88, 13.13, 12.367, 281, 359, 576, 548, 675, 781, 836, 736, 722, 334, 231, 1447, 842, 0, 0, 139, 202, 348, 322, 394, 473, 520, 451, 441, 220, 141, 853, 510, 0, 0
11:32:13, 1005.10, 12.88, 13.09, 12.367, 281, 359, 577, 548, 675, 781, 836, 736, 722, 334, 231, 1447, 842, 0, 0, 139, 202, 348, 322, 394, 473, 520, 451, 441, 220, 141, 853, 510, 0, 0
11:32:13, 1005.20, 12.88, 13.11, 12.367, 281, 359, 577, 548, 675, 780, 836, 736, 722, 334, 231, 1447, 843, 0, 0, 139, 202, 348, 322, 394, 473, 520, 451, 441, 220, 141, 852, 510, 0, 0
11:32:13, 1005.30, 12.88, 13.13, 12.367, 281, 359, 576, 547, 675, 780, 836, 735, 722, 334, 231, 1446, 842, 0, 0, 139, 202, 348, 322, 393, 472, 519, 451, 440, 220, 141, 851, 509, 0, 0
11:32:13, 1005.10, 12.88, 13.16, 12.359, 281, 359, 576, 547, 675, 780, 835, 735, 721, 334, 230, 1445, 842, 0, 0, 139, 202, 348, 321, 393, 472, 519, 450, 440, 220, 141, 851, 509, 0, 0
11:32:14, 1005.20, 12.88, 13.13, 12.359, 281, 358, 575, 547, 674, 779, 835, 734, 721, 334, 230, 1444, 841, 0, 0, 139, 202, 348, 321, 393, 472, 518, 450, 440, 219, 141, 851, 509, 0, 0
11:32:14, 1005.10, 12.88, 13.14, 12.359, 281, 358, 575, 546, 674, 779, 834, 734, 720, 334, 230, 1444, 840, 0, 0, 139, 202, 347, 321, 393, 472, 518, 450, 440, 220, 141, 851, 509, 0, 0
11:32:14, 1005.20, 12.88, 13.13, 12.359, 281, 358, 575, 546, 673, 778, 834, 734, 720, 333, 230, 1443, 840, 0, 0, 138, 201, 347, 321, 392, 470, 518, 449, 439, 219, 140, 848, 508, 0, 0
11:32:15, 1005.30, 12.88, 13.18, 12.367, 281, 358, 575, 546, 673, 778, 834, 733, 720, 333, 230, 1443, 840, 0, 0, 138, 200, 346, 319, 390, 468, 516, 448, 437, 218, 140, 844, 506, 0, 0
11:32:15, 1005.20, 12.88, 13.14, 12.367, 280, 358, 575, 546, 673, 778, 833, 734, 720, 333, 230, 1443, 840, 0, 0, 138, 200, 344, 318, 389, 466, 513, 446, 435, 217, 139, 842, 504, 0, 0
11:32:15, 1005.00, 12.88, 13.14, 12.367, 281, 358, 575, 546, 673, 778, 832, 733, 720, 333, 230, 1443, 840, 0, 0, 137, 199, 344, 317, 387, 463, 512, 445, 433, 216, 138, 837, 503, 0, 0
11:32:16, 1005.30, 12.88, 13.16, 12.367, 280, 358, 575, 546, 673, 777, 833, 733, 720, 333, 230, 1442, 840, 0, 0, 136, 197, 341, 315, 384, 458, 508, 441, 430, 214, 137, 830, 500, 0, 0
11:32:16, 1005.30, 12.88, 13.20, 12.367, 280, 357, 574, 545, 671, 776, 832, 733, 719, 333, 230, 1440, 839, 0, 0, 134, 195, 338, 312, 380, 452, 503, 438, 425, 212, 136, 821, 496, 0, 0
11:32:16, 1005.20, 12.89, 13.18, 12.367, 279, 357, 574, 544, 670, 774, 832, 732, 718, 332, 229, 1436, 838, 0, 0, 132, 193, 334, 308, 374, 445, 497, 432, 419, 209, 134, 810, 491, 0, 0
11:32:16, 1005.20, 12.88, 13.13, 12.367, 278, 356, 572, 543, 667, 770, 829, 730, 716, 330, 229, 1429, 836, 0, 0, 130, 189, 329, 303, 368, 435, 489, 426, 412, 205, 131, 794, 485, 0, 0
11:32:17, 1005.00, 12.89, 13.14, 12.367, 276, 354, 570, 539, 661, 763, 826, 728, 713, 327, 227, 1414, 832, 0, 0, 126, 184, 321, 294, 358, 423, 477, 416, 401, 199, 128, 773, 475, 0, 0
11:32:17, 1005.10, 12.89, 13.18, 12.367, 270, 347, 563, 530, 649, 746, 815, 718, 701, 321, 223, 1386, 822, 0, 0, 121, 177, 311, 283, 342, 402, 463, 403, 385, 192, 122, 738, 463, 0, 0
11:32:17, 1005.30, 12.89, 13.16, 12.367, 261, 336, 548, 515, 628, 717, 794, 700, 679, 309, 215, 1342, 806, 0, 0, 114, 168, 295, 267, 325, 381, 438, 381, 365, 182, 115, 698, 444, 0, 0
11:32:18, 1005.30, 12.89, 13.18, 12.367, 241, 316, 522, 483, 590, 660, 754, 666, 636, 286, 198, 1243, 777, 0, 0, 103, 153, 275, 244, 297, 354, 409, 357, 334, 180, 104, 646, 422, 0, 0
11:32:18, 1005.30, 12.89, 13.16, 12.367, 210, 282, 474, 432, 527, 575, 685, 606, 567, 252, 173, 1085, 717, 0, 0, 97, 143, 249, 230, 279, 331, 372, 324, 313, 171, 97, 604, 418, 0, 0
11:32:18, 1005.20, 12.89, 13.16, 12.367, 167, 229, 397, 352, 428, 464, 576, 511, 458, 205, 138, 863, 617, 0, 0, 86, 126, 225, 205, 248, 307, 335, 292, 276, 172, 87, 563, 408, 0, 0
11:32:19, 1005.20, 12.89, 13.16, 12.367, 146, 195, 324, 302, 368, 413, 471, 417, 389, 179, 122, 771, 514, 0, 0, 83, 120, 207, 195, 236, 305, 309, 269, 264, 177, 83, 550, 436, 0, 0
11:32:19, 1005.30, 12.89, 13.20, 12.367, 136, 179, 292, 277, 338, 386, 427, 381, 354, 175, 112, 736, 471, 0, 0, 83, 120, 202, 196, 238, 308, 303, 261, 265, 176, 83, 555, 450, 0, 0
11:32:19, 1005.00, 12.89, 13.16, 12.367, 141, 176, 278, 271, 337, 401, 410, 364, 349, 185, 115, 748, 468, 0, 0, 84, 121, 203, 197, 240, 308, 306, 264, 267, 174, 84, 555, 446, 0, 0
11:32:19, 1005.20, 12.89, 13.18, 12.367, 156, 187, 290, 287, 358, 439, 427, 379, 371, 202, 127, 828, 487, 0, 0, 89, 125, 206, 201, 246, 323, 309, 267, 275, 172, 89, 582, 438, 0, 0
11:32:20, 1005.40, 12.89, 13.20, 12.367, 187, 227, 340, 344, 432, 517, 498, 443, 451, 232, 152, 970, 550, 0, 0, 92, 132, 222, 214, 262, 333, 335, 288, 289, 177, 92, 602, 435, 0, 0
11:32:20, 1005.30, 12.89, 13.20, 12.367, 201, 250, 394, 377, 472, 558, 576, 509, 501, 249, 164, 1030, 608, 0, 0, 94, 135, 227, 218, 267, 338, 342, 294, 295, 181, 94, 610, 444, 0, 0
11:32:20, 1005.30, 12.89, 13.18, 12.367, 206, 260, 416, 394, 492, 572, 607, 536, 523, 254, 169, 1059, 634, 0, 0, 99, 142, 236, 229, 283, 351, 355, 305, 310, 181, 99, 634, 458, 0, 0
11:32:21, 1005.10, 12.89, 13.21, 12.367, 205, 264, 424, 399, 497, 571, 617, 545, 529, 253, 168, 1059, 645, 0, 0, 99, 142, 241, 229, 282, 350, 363, 312, 310, 181, 98, 632, 446, 0, 0
11:32:21, 1005.30, 12.89, 13.18, 12.367, 199, 255, 415, 387, 482, 556, 606, 535, 512, 246, 163, 1030, 635, 0, 0, 98, 142, 242, 228, 281, 344, 364, 313, 309, 178, 97, 621, 447, 0, 0
11:32:21, 1005.00, 12.89, 13.20, 12.367, 199, 254, 408, 385, 479, 554, 595, 526, 507, 245, 163, 1031, 622, 0, 0, 101, 143, 241, 231, 281, 350, 360, 312, 311, 180, 101, 635, 438, 0, 0
11:32:22, 1005.10, 12.89, 13.18, 12.367, 206, 258, 411, 391, 487, 569, 600, 529, 514, 252, 168, 1070, 629, 0, 0, 102, 147, 249, 236, 288, 357, 371, 322, 319, 183, 103, 646, 443, 0, 0
11:32:22, 1005.20, 12.89, 13.18, 12.367, 216, 271, 429, 413, 511, 592, 624, 548, 536, 262, 175, 1130, 668, 0, 0, 105, 149, 253, 240, 293, 364, 378, 328, 325, 184, 105, 658, 445, 0, 0
11:32:22, 1005.20, 12.89, 13.20, 12.367, 220, 278, 445, 426, 527, 601, 645, 568, 553, 267, 179, 1155, 698, 0, 0, 105, 153, 260, 244, 299, 365, 389, 337, 333, 184, 106, 660, 444, 0, 0
11:32:22, 1005.20, 12.89, 13.23, 12.367, 217, 276, 447, 423, 523, 594, 648, 571, 549, 264, 176, 1136, 702, 0, 0, 105, 151, 258, 242, 296, 363, 386, 334, 329, 182, 105, 655, 439, 0, 0
11:32:23, 1005.50, 12.89, 13.20, 12.367, 216, 273, 440, 418, 516, 589, 637, 562, 545, 260, 176, 1128, 691, 0, 0, 105, 151, 257, 241, 296, 362, 384, 333, 329, 182, 105, 655, 437, 0, 0
11:32:23, 1005.20, 12.89, 13.18, 12.367, 218, 275, 440, 421, 518, 594, 638, 564, 549, 262, 178, 1135, 685, 0, 0, 104, 150, 257, 241, 295, 362, 384, 332, 328, 182, 104, 653, 437, 0, 0
11:32:23, 1005.10, 12.89, 13.21, 12.367, 220, 278, 445, 426, 525, 599, 645, 570, 556, 264, 179, 1144, 691, 0, 0, 104, 150, 256, 240, 293, 360, 382, 331, 327, 181, 104, 650, 435, 0, 0
11:32:24, 1005.30, 12.89, 13.20, 12.367, 220, 279, 447, 427, 526, 599, 648, 572, 556, 265, 179, 1145, 694, 0, 0, 103, 149, 255, 239, 292, 359, 381, 330, 325, 180, 103, 647, 434, 0, 0
11:32:24, 1005.40, 12.89, 13.18, 12.359, 217, 277, 446, 425, 523, 593, 647, 571, 553, 263, 177, 1131, 693, 0, 0, 103, 148, 253, 237, 291, 358, 379, 328, 323, 180, 103, 646, 430, 0, 0
11:32:24, 1005.30, 12.89, 13.23, 12.359, 218, 273, 437, 417, 517, 596, 634, 558, 544, 264, 178, 1134, 682, 0, 0, 103, 149, 255, 239, 293, 358, 381, 330, 326, 180, 103, 646, 433, 0, 0
11:32:25, 1005.10, 12.89, 13.20, 12.359, 218, 277, 445, 424, 523, 597, 646, 570, 553, 264, 178, 1136, 697, 0, 0, 104, 149, 254, 238, 292, 359, 380, 329, 325, 181, 104, 648, 431, 0, 0
11:32:25, 1005.10, 12.89, 13.21, 12.359, 218, 277, 444, 423, 522, 597, 644, 568, 551, 264, 178, 1136, 695, 0, 0, 104, 150, 255, 240, 294, 361, 382, 331, 327, 182, 104, 652, 433, 0, 0
11:32:25, 1005.10, 12.89, 13.21, 12.359, 219, 277, 445, 424, 524, 599, 645, 569, 552, 265, 179, 1140, 695, 0, 0, 105, 151, 257, 241, 295, 362, 384, 332, 329, 182, 105, 655, 436, 0, 0
11:32:25, 1005.40, 12.89, 13.18, 12.359, 219, 278, 447, 426, 526, 600, 648, 572, 555, 266, 179, 1142, 698, 0, 0, 105, 151, 257, 242, 296, 363, 385, 333, 329, 182, 105, 656, 437, 0, 0
11:32:26, 1005.10, 12.89, 13.20, 12.359, 218, 278, 447, 425, 525, 598, 648, 572, 553, 265, 178, 1139, 698, 0, 0, 105, 151, 257, 242, 296, 363, 385, 334, 329, 182, 105, 656, 437, 0, 0
11:32:26, 1005.10, 12.89, 13.21, 12.359, 217, 276, 445, 423, 522, 596, 645, 569, 551, 264, 178, 1134, 695, 0, 0, 105, 151, 257, 242, 296, 363, 385, 334, 329, 182, 105, 656, 437, 0, 0
11:32:26, 1005.40, 12.89, 13.23, 12.359, 217, 276, 443, 422, 520, 594, 642, 567, 549, 263, 177, 1131, 693, 0, 0, 105, 151, 257, 241, 296, 362, 385, 333, 329, 182, 105, 655, 437, 0, 0
11:32:27, 1005.30, 12.89, 13.23, 12.359, 216, 275, 441, 421, 519, 593, 641, 565, 547, 262, 177, 1128, 692, 0, 0, 105, 151, 257, 241, 295, 362, 384, 333, 329, 182, 105, 654, 436, 0, 0
11:32:27, 1005.40, 12.89, 13.25, 12.359, 216, 274, 440, 420, 518, 592, 639, 564, 547, 261, 177, 1126, 689, 0, 0, 105, 151, 257, 241, 295, 362, 384, 333, 329, 182, 104, 654, 436, 0, 0
11:32:27, 1005.30, 12.89, 13.23, 12.359, 216, 274, 440, 420, 517, 592, 638, 563, 547, 261, 176, 1124, 687, 0, 0, 104, 150, 256, 240, 295, 361, 384, 332, 328, 181, 104, 652, 435, 0, 0
11:32:28, 1005.30, 12.89, 13.21, 12.359, 215, 274, 440, 419, 517, 591, 638, 563, 546, 260, 176, 1119, 685, 0, 0, 103, 149, 255, 239, 293, 357, 382, 331, 326, 180, 103, 647, 434, 0, 0
11:32:28, 1005.10, 12.89, 13.23, 12.359, 213, 272, 438, 415, 512, 588, 636, 560, 543, 259, 175, 1108, 681, 0, 0, 102, 148, 253, 236, 289, 353, 378, 327, 322, 178, 102, 641, 430, 0, 0
11:32:28, 1005.10, 12.89, 13.21, 12.359, 211, 270, 433, 411, 507, 583, 630, 556, 538, 257, 173, 1096, 675, 0, 0, 102, 147, 250, 235, 288, 354, 375, 325, 320, 178, 102, 641, 427, 0, 0
11:32:28, 1005.10, 12.89, 13.27, 12.359, 211, 268, 430, 408, 504, 581, 624, 551, 535, 257, 172, 1096, 670, 0, 0, 103, 148, 252, 237, 290, 353, 377, 326, 323, 178, 103, 641, 428, 0, 0
11:32:29, 1005.20, 12.89, 13.23, 12.359, 210, 267, 429, 408, 504, 580, 623, 550, 531, 257, 172, 1098, 672, 0, 0, 105, 149, 253, 239, 292, 359, 378, 328, 326, 180, 104, 653, 425, 0, 0
11:32:29, 1005.00, 12.89, 13.21, 12.352, 226, 274, 432, 419, 517, 619, 627, 552, 546, 275, 184, 1180, 683, 0, 0, 108, 155, 261, 248, 302, 370, 390, 337, 338, 186, 108, 674, 433, 0, 0
11:32:29, 1005.20, 12.89, 13.27, 12.352, 245, 303, 475, 464, 569, 669, 686, 605, 608, 293, 201, 1266, 733, 0, 0, 113, 160, 270, 257, 310, 375, 404, 351, 349, 181, 114, 692, 430, 0, 0
