Secchi Depth (cm) = 0300
Forel Ule Scale = 17
pH Colour Scale = 99
SensingSecchi S/N = A012
Latitude (degs N) = 56.49084
Longitude (degs E) = -5.14329
Date = 2026-05-29
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, Temp (deg C) 10KTHERM, Temp (deg C) TMP117, ED 405nm, ED 425nm, ED 450nm, ED 475nm, ED 515nm, ED 550nm, ED 555nm, ED 600nm, ED 640nm, ED 690nm, ED 745nm, ED Clear, ED NIR 855nm, ED D-SAT, ED A-SAT, EU 405nm, EU 425nm, EU 450nm, EU 475nm, EU 515nm, EU 550nm, EU 555nm, EU 600nm, EU 640nm, EU 690nm, EU 745nm, EU Clear, EU NIR 855nm, EU D-SAT, EU A-SAT
10:30:43, 1005.20, 13.41, 13.70, 12.508, 214, 268, 427, 407, 495, 561, 604, 531, 517, 234, 168, 1058, 594, 0, 0, 105, 153, 259, 238, 290, 343, 378, 325, 315, 152, 101, 617, 352, 0, 0
10:30:43, 1005.10, 13.40, 13.68, 12.508, 214, 268, 427, 407, 495, 562, 604, 530, 516, 234, 168, 1059, 594, 0, 0, 105, 153, 259, 238, 290, 343, 378, 326, 315, 152, 101, 617, 352, 0, 0
10:30:43, 1005.10, 13.41, 13.70, 12.508, 214, 268, 427, 407, 495, 562, 605, 531, 518, 234, 168, 1059, 594, 0, 0, 105, 153, 260, 238, 291, 344, 378, 326, 315, 152, 102, 619, 353, 0, 0
10:30:44, 1005.10, 13.40, 13.70, 12.508, 214, 268, 427, 407, 495, 561, 604, 531, 517, 234, 168, 1058, 594, 0, 0, 106, 153, 260, 239, 291, 345, 379, 326, 316, 153, 102, 619, 353, 0, 0
10:30:44, 1005.00, 13.41, 13.68, 12.508, 214, 268, 426, 407, 495, 561, 604, 530, 517, 234, 168, 1058, 593, 0, 0, 106, 154, 261, 239, 292, 346, 380, 327, 317, 153, 102, 620, 354, 0, 0
10:30:44, 1004.80, 13.41, 13.70, 12.508, 214, 268, 427, 407, 495, 561, 604, 530, 517, 234, 168, 1059, 594, 0, 0, 106, 154, 261, 239, 292, 344, 380, 327, 316, 153, 102, 619, 354, 0, 0
10:30:45, 1005.30, 13.41, 13.70, 12.508, 213, 267, 426, 407, 494, 560, 603, 530, 516, 234, 167, 1056, 593, 0, 0, 105, 153, 260, 238, 290, 342, 379, 326, 315, 152, 101, 616, 353, 0, 0
10:30:45, 1005.00, 13.41, 13.70, 12.500, 213, 267, 425, 405, 493, 558, 602, 528, 514, 233, 167, 1052, 591, 0, 0, 105, 152, 258, 237, 288, 340, 376, 324, 313, 151, 101, 613, 351, 0, 0
10:30:45, 1004.90, 13.41, 13.72, 12.500, 213, 267, 424, 405, 492, 558, 600, 527, 514, 233, 167, 1052, 590, 0, 0, 104, 151, 257, 236, 287, 339, 374, 323, 311, 150, 100, 610, 350, 0, 0
10:30:46, 1005.00, 13.40, 13.70, 12.500, 213, 266, 424, 405, 492, 557, 600, 527, 514, 233, 167, 1051, 590, 0, 0, 104, 151, 256, 235, 286, 337, 373, 321, 310, 150, 100, 608, 349, 0, 0
10:30:46, 1005.10, 13.41, 13.70, 12.508, 213, 266, 424, 404, 491, 557, 600, 527, 513, 233, 167, 1050, 590, 0, 0, 103, 150, 256, 234, 285, 337, 372, 321, 309, 150, 100, 606, 348, 0, 0
10:30:46, 1005.10, 13.41, 13.72, 12.508, 213, 266, 423, 403, 491, 557, 599, 526, 514, 233, 167, 1050, 590, 0, 0, 103, 150, 255, 234, 284, 335, 371, 320, 308, 149, 99, 604, 347, 0, 0
10:30:46, 1005.20, 13.41, 13.68, 12.508, 213, 266, 424, 404, 491, 556, 599, 526, 514, 233, 166, 1049, 590, 0, 0, 103, 149, 254, 233, 283, 333, 369, 318, 307, 148, 99, 601, 346, 0, 0
10:30:47, 1005.10, 13.41, 13.72, 12.508, 212, 265, 423, 403, 489, 555, 598, 525, 512, 233, 166, 1045, 589, 0, 0, 102, 148, 252, 231, 281, 331, 367, 317, 305, 148, 98, 598, 345, 0, 0
10:30:47, 1005.10, 13.41, 13.74, 12.500, 212, 264, 422, 402, 488, 553, 597, 524, 511, 232, 165, 1042, 587, 0, 0, 102, 147, 251, 230, 280, 330, 365, 315, 304, 148, 98, 596, 344, 0, 0
10:30:47, 1005.20, 13.41, 13.74, 12.500, 211, 264, 421, 400, 487, 551, 595, 523, 509, 231, 165, 1037, 585, 0, 0, 100, 146, 250, 229, 278, 327, 363, 313, 302, 147, 97, 589, 344, 0, 0
10:30:48, 1005.10, 13.41, 13.70, 12.500, 209, 261, 418, 396, 483, 546, 592, 520, 506, 230, 163, 1024, 581, 0, 0, 99, 143, 246, 224, 273, 322, 357, 308, 296, 145, 95, 580, 339, 0, 0
10:30:48, 1005.10, 13.41, 13.75, 12.500, 207, 258, 413, 391, 478, 543, 586, 515, 501, 228, 162, 1013, 573, 0, 0, 98, 142, 243, 222, 270, 319, 354, 305, 294, 143, 94, 575, 336, 0, 0
10:30:48, 1005.10, 13.41, 13.74, 12.500, 206, 258, 411, 389, 477, 541, 584, 513, 500, 228, 162, 1009, 570, 0, 0, 96, 140, 240, 219, 267, 315, 349, 301, 290, 143, 93, 568, 334, 0, 0
10:30:49, 1005.10, 13.41, 13.74, 12.500, 202, 254, 408, 383, 471, 533, 581, 510, 494, 225, 159, 989, 566, 0, 0, 95, 139, 236, 216, 264, 312, 345, 297, 286, 142, 92, 563, 331, 0, 0
10:30:49, 1005.00, 13.41, 13.70, 12.500, 201, 251, 400, 377, 465, 530, 572, 501, 488, 224, 158, 982, 555, 0, 0, 96, 138, 235, 216, 263, 312, 342, 295, 286, 142, 92, 563, 330, 0, 0
10:30:49, 1005.20, 13.41, 13.72, 12.500, 202, 251, 400, 378, 466, 532, 572, 501, 489, 224, 159, 986, 555, 0, 0, 95, 138, 235, 216, 263, 311, 343, 296, 285, 141, 92, 562, 330, 0, 0
10:30:49, 1005.00, 13.41, 13.72, 12.500, 202, 252, 401, 378, 467, 532, 574, 503, 490, 225, 159, 987, 557, 0, 0, 95, 137, 234, 215, 261, 310, 341, 294, 284, 141, 92, 559, 329, 0, 0
10:30:50, 1004.80, 13.41, 13.72, 12.500, 204, 252, 402, 379, 467, 535, 574, 503, 491, 226, 160, 994, 557, 0, 0, 97, 139, 234, 217, 263, 314, 341, 295, 286, 143, 93, 568, 330, 0, 0
10:30:50, 1005.10, 13.41, 13.70, 12.492, 210, 260, 409, 393, 479, 548, 583, 512, 504, 231, 165, 1033, 571, 0, 0, 100, 143, 240, 223, 270, 323, 350, 303, 295, 145, 96, 584, 336, 0, 0
10:30:50, 1005.00, 13.41, 13.70, 12.492, 212, 264, 418, 401, 487, 553, 594, 522, 510, 233, 166, 1048, 587, 0, 0, 102, 147, 248, 230, 279, 332, 361, 312, 303, 148, 99, 599, 342, 0, 0
10:30:51, 1005.20, 13.41, 13.75, 12.492, 213, 266, 422, 403, 490, 554, 597, 525, 512, 233, 166, 1052, 592, 0, 0, 104, 150, 254, 234, 284, 337, 369, 319, 309, 150, 100, 608, 347, 0, 0
10:30:51, 1005.00, 13.41, 13.70, 12.500, 213, 266, 422, 403, 490, 553, 598, 525, 512, 233, 166, 1051, 591, 0, 0, 105, 152, 257, 236, 288, 340, 374, 323, 312, 151, 101, 613, 350, 0, 0
10:30:51, 1005.20, 13.41, 13.75, 12.500, 213, 265, 422, 402, 489, 552, 596, 524, 510, 233, 166, 1048, 590, 0, 0, 105, 152, 259, 237, 289, 342, 376, 324, 314, 152, 101, 615, 351, 0, 0
10:30:52, 1005.20, 13.41, 13.81, 12.500, 213, 265, 421, 403, 489, 553, 596, 523, 511, 233, 166, 1050, 590, 0, 0, 106, 153, 260, 239, 290, 344, 378, 326, 315, 152, 102, 618, 352, 0, 0
10:30:52, 1005.00, 13.41, 13.74, 12.500, 213, 265, 422, 403, 489, 553, 596, 524, 511, 233, 166, 1051, 591, 0, 0, 106, 154, 261, 239, 291, 344, 379, 327, 316, 152, 102, 619, 353, 0, 0
10:30:52, 1005.10, 13.41, 13.79, 12.500, 213, 266, 422, 403, 490, 553, 596, 524, 512, 233, 166, 1051, 591, 0, 0, 106, 154, 261, 239, 291, 344, 379, 327, 316, 152, 102, 619, 354, 0, 0
10:30:52, 1005.20, 13.41, 13.75, 12.500, 214, 266, 423, 404, 490, 554, 598, 525, 512, 234, 166, 1053, 592, 0, 0, 106, 154, 261, 240, 291, 345, 380, 327, 317, 153, 102, 619, 354, 0, 0
10:30:53, 1005.10, 13.41, 13.74, 12.500, 214, 266, 423, 404, 490, 554, 598, 525, 512, 234, 166, 1052, 592, 0, 0, 106, 154, 262, 240, 291, 344, 380, 327, 317, 153, 102, 619, 354, 0, 0
10:30:53, 1004.90, 13.41, 13.75, 12.500, 213, 266, 423, 403, 489, 553, 598, 525, 512, 234, 166, 1050, 591, 0, 0, 106, 154, 261, 240, 291, 345, 380, 327, 317, 152, 102, 619, 354, 0, 0
10:30:53, 1005.00, 13.41, 13.79, 12.500, 214, 266, 423, 403, 490, 554, 597, 524, 512, 234, 166, 1051, 591, 0, 0, 106, 154, 262, 240, 291, 344, 379, 327, 317, 152, 102, 619, 354, 0, 0
10:30:54, 1005.10, 13.41, 13.75, 12.500, 214, 267, 424, 404, 491, 555, 599, 525, 513, 235, 167, 1053, 592, 0, 0, 106, 154, 261, 239, 291, 344, 379, 327, 316, 152, 102, 618, 354, 0, 0
10:30:54, 1005.00, 13.41, 13.75, 12.500, 214, 267, 424, 404, 491, 555, 599, 526, 514, 235, 167, 1053, 593, 0, 0, 106, 154, 261, 239, 291, 344, 379, 327, 316, 152, 102, 617, 354, 0, 0
10:30:54, 1005.10, 13.41, 13.75, 12.492, 214, 267, 424, 404, 490, 554, 599, 526, 513, 234, 166, 1052, 593, 0, 0, 106, 154, 261, 239, 290, 343, 379, 326, 316, 152, 102, 617, 353, 0, 0
10:30:55, 1005.10, 13.41, 13.79, 12.492, 214, 266, 424, 404, 490, 554, 599, 526, 513, 234, 166, 1051, 592, 0, 0, 106, 154, 261, 239, 290, 343, 378, 326, 316, 152, 102, 618, 353, 0, 0
10:30:55, 1005.20, 13.41, 13.74, 12.492, 214, 266, 423, 403, 489, 553, 598, 525, 512, 234, 166, 1050, 591, 0, 0, 106, 154, 261, 239, 291, 344, 379, 326, 316, 152, 102, 618, 354, 0, 0
10:30:55, 1005.10, 13.41, 13.75, 12.492, 214, 266, 423, 404, 490, 555, 598, 525, 513, 235, 167, 1052, 592, 0, 0, 106, 154, 261, 239, 291, 344, 379, 327, 316, 153, 102, 619, 354, 0, 0
10:30:55, 1005.20, 13.41, 13.74, 12.492, 215, 267, 425, 405, 491, 556, 600, 526, 515, 235, 167, 1055, 593, 0, 0, 106, 154, 262, 240, 291, 344, 380, 327, 317, 153, 102, 619, 355, 0, 0
10:30:56, 1005.10, 13.41, 13.81, 12.492, 215, 267, 425, 405, 491, 556, 600, 527, 515, 235, 167, 1055, 594, 0, 0, 106, 154, 262, 239, 290, 343, 379, 327, 316, 152, 102, 618, 355, 0, 0
10:30:56, 1004.90, 13.41, 13.75, 12.492, 215, 267, 425, 405, 491, 555, 600, 527, 515, 235, 167, 1054, 594, 0, 0, 106, 153, 261, 238, 289, 342, 378, 326, 315, 152, 101, 616, 354, 0, 0
10:30:56, 1005.10, 13.41, 13.82, 12.492, 215, 267, 425, 405, 491, 554, 600, 527, 515, 235, 167, 1053, 593, 0, 0, 106, 153, 260, 238, 289, 341, 377, 325, 315, 152, 101, 616, 353, 0, 0
10:30:57, 1005.10, 13.41, 13.75, 12.492, 215, 267, 424, 404, 490, 554, 599, 526, 514, 235, 167, 1052, 592, 0, 0, 106, 153, 260, 238, 289, 342, 377, 325, 315, 152, 101, 616, 353, 0, 0
10:30:57, 1005.10, 13.41, 13.77, 12.492, 215, 267, 425, 405, 491, 556, 599, 526, 515, 235, 167, 1056, 592, 0, 0, 106, 153, 260, 238, 289, 341, 377, 326, 315, 152, 101, 615, 353, 0, 0
10:30:57, 1005.20, 13.41, 13.77, 12.484, 216, 268, 426, 406, 493, 558, 602, 529, 518, 237, 168, 1060, 595, 0, 0, 105, 152, 260, 237, 288, 339, 376, 325, 314, 151, 101, 612, 353, 0, 0
10:30:58, 1005.20, 13.41, 13.79, 12.484, 216, 269, 428, 407, 494, 557, 603, 530, 519, 236, 168, 1059, 597, 0, 0, 105, 152, 258, 236, 286, 337, 374, 323, 312, 150, 100, 609, 351, 0, 0
10:30:58, 1005.00, 13.41, 13.77, 12.484, 215, 268, 426, 406, 491, 555, 601, 529, 516, 235, 167, 1054, 596, 0, 0, 104, 151, 257, 235, 283, 335, 372, 322, 310, 149, 100, 607, 350, 0, 0
10:30:58, 1005.20, 13.41, 13.79, 12.484, 215, 267, 425, 405, 490, 553, 599, 526, 515, 234, 167, 1050, 593, 0, 0, 104, 150, 256, 234, 283, 334, 371, 320, 309, 149, 100, 605, 349, 0, 0
10:30:58, 1005.00, 13.40, 13.81, 12.500, 215, 266, 424, 404, 489, 554, 598, 525, 515, 235, 167, 1051, 591, 0, 0, 103, 150, 255, 233, 282, 332, 369, 319, 308, 148, 99, 601, 349, 0, 0
