Secchi Depth (cm) = 0297
Forel Ule Scale = 18
pH Colour Scale = 99
SensingSecchi S/N = A012
Latitude (degs N) = 56.52838
Longitude (degs E) = -5.09968
Date = 2026-05-29
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, Temp (deg C) 10KTHERM, Temp (deg C) TMP117, ED 405nm, ED 425nm, ED 450nm, ED 475nm, ED 515nm, ED 550nm, ED 555nm, ED 600nm, ED 640nm, ED 690nm, ED 745nm, ED Clear, ED NIR 855nm, ED D-SAT, ED A-SAT, EU 405nm, EU 425nm, EU 450nm, EU 475nm, EU 515nm, EU 550nm, EU 555nm, EU 600nm, EU 640nm, EU 690nm, EU 745nm, EU Clear, EU NIR 855nm, EU D-SAT, EU A-SAT
09:39:33, 1003.90, 13.78, 13.84, 13.016, 299, 386, 610, 599, 733, 886, 892, 796, 802, 382, 251, 1612, 995, 0, 1, 130, 188, 307, 327, 382, 681, 492, 458, 505, 487, 138, 1089, 1263, 0, 0
09:39:34, 1003.70, 13.79, 13.81, 13.016, 298, 387, 616, 600, 735, 882, 899, 802, 803, 380, 250, 1605, 1003, 0, 1, 136, 197, 324, 343, 403, 705, 519, 483, 527, 496, 145, 1128, 1278, 0, 0
09:39:34, 1003.80, 13.79, 13.86, 13.016, 297, 386, 612, 599, 733, 878, 894, 797, 800, 378, 249, 1599, 999, 0, 1, 133, 196, 331, 341, 403, 697, 530, 492, 533, 491, 141, 1106, 1290, 0, 0
09:39:34, 1003.70, 13.79, 13.88, 13.016, 288, 377, 603, 584, 713, 854, 881, 787, 781, 368, 243, 1550, 986, 0, 1, 126, 187, 316, 323, 383, 681, 507, 474, 519, 486, 132, 1074, 1292, 0, 0
09:39:35, 1003.80, 13.79, 13.84, 13.016, 288, 372, 589, 578, 705, 854, 860, 769, 773, 368, 243, 1554, 964, 0, 1, 126, 185, 304, 322, 379, 699, 497, 460, 526, 507, 132, 1098, 1305, 0, 0
09:39:35, 1003.80, 13.79, 13.86, 13.016, 292, 376, 593, 583, 713, 865, 866, 774, 780, 373, 246, 1572, 969, 0, 1, 124, 182, 301, 320, 375, 703, 499, 468, 532, 516, 135, 1119, 1340, 0, 0
09:39:35, 1004.00, 13.79, 13.84, 13.016, 295, 380, 601, 590, 721, 876, 879, 785, 790, 376, 249, 1593, 982, 0, 1, 128, 186, 303, 327, 383, 710, 506, 482, 546, 519, 139, 1135, 1351, 0, 0
09:39:36, 1003.80, 13.79, 13.86, 13.008, 297, 385, 610, 598, 733, 882, 891, 794, 799, 379, 250, 1606, 993, 0, 1, 125, 188, 309, 328, 384, 693, 513, 483, 542, 504, 135, 1109, 1352, 0, 0
09:39:36, 1003.80, 13.79, 13.88, 13.008, 295, 383, 609, 594, 727, 876, 891, 793, 795, 377, 248, 1592, 994, 0, 1, 112, 172, 297, 299, 355, 608, 488, 455, 480, 453, 116, 993, 1303, 0, 0
09:39:36, 1003.80, 13.79, 13.86, 13.008, 295, 383, 607, 594, 727, 873, 889, 792, 795, 377, 248, 1589, 991, 0, 1, 102, 151, 257, 269, 321, 554, 424, 390, 414, 416, 105, 920, 1177, 0, 0
09:39:36, 1003.90, 13.79, 13.82, 13.016, 292, 378, 600, 587, 721, 867, 882, 785, 785, 376, 246, 1577, 987, 0, 1, 95, 140, 235, 248, 298, 510, 388, 355, 382, 390, 95, 853, 1099, 0, 0
09:39:37, 1003.90, 13.79, 13.89, 13.016, 292, 380, 598, 589, 723, 868, 879, 782, 789, 376, 246, 1576, 986, 0, 1, 106, 137, 219, 239, 290, 603, 359, 330, 374, 439, 108, 969, 1053, 0, 0
09:39:37, 1004.00, 13.79, 13.89, 13.016, 293, 378, 602, 587, 720, 868, 881, 785, 786, 375, 247, 1577, 980, 0, 1, 131, 179, 278, 305, 365, 582, 465, 440, 465, 356, 133, 995, 1165, 0, 0
09:39:37, 1003.80, 13.79, 13.88, 13.016, 289, 376, 600, 583, 712, 857, 878, 784, 780, 370, 244, 1559, 981, 0, 1, 137, 197, 322, 328, 401, 582, 509, 456, 477, 326, 140, 989, 975, 0, 0
09:39:38, 1003.70, 13.79, 13.91, 13.016, 283, 369, 590, 572, 699, 841, 864, 771, 768, 363, 239, 1525, 968, 0, 1, 136, 203, 341, 332, 411, 574, 539, 475, 485, 307, 143, 967, 876, 0, 0
09:39:38, 1003.80, 13.79, 13.88, 13.016, 283, 365, 581, 566, 692, 840, 849, 759, 761, 363, 239, 1523, 952, 0, 1, 130, 195, 334, 321, 395, 561, 530, 476, 477, 296, 137, 929, 852, 0, 0
09:39:38, 1003.70, 13.79, 13.89, 13.016, 283, 369, 587, 572, 700, 840, 857, 765, 766, 362, 239, 1523, 959, 0, 1, 127, 186, 316, 304, 381, 538, 506, 452, 448, 288, 131, 905, 803, 0, 0
09:39:39, 1003.50, 13.80, 13.89, 13.023, 283, 366, 580, 567, 691, 839, 847, 756, 760, 363, 239, 1521, 945, 0, 1, 119, 175, 300, 288, 361, 511, 484, 432, 429, 280, 124, 873, 787, 0, 0
09:39:39, 1003.70, 13.79, 13.86, 13.023, 290, 375, 586, 582, 712, 861, 858, 764, 778, 369, 244, 1562, 955, 0, 1, 111, 164, 288, 273, 335, 466, 479, 434, 412, 256, 115, 796, 800, 0, 0
09:39:39, 1003.90, 13.80, 13.86, 13.023, 287, 373, 595, 580, 711, 854, 869, 775, 774, 367, 242, 1546, 957, 0, 1, 105, 150, 253, 249, 298, 441, 407, 365, 374, 270, 107, 747, 749, 0, 0
09:39:39, 1003.80, 13.80, 13.86, 13.023, 287, 371, 587, 577, 707, 852, 861, 765, 772, 367, 241, 1544, 955, 0, 1, 105, 149, 244, 246, 296, 437, 391, 351, 369, 262, 108, 746, 764, 0, 0
09:39:40, 1003.80, 13.80, 13.89, 13.023, 287, 372, 589, 577, 707, 853, 863, 767, 773, 368, 241, 1541, 956, 0, 1, 103, 146, 238, 242, 292, 443, 386, 348, 367, 259, 109, 754, 758, 0, 0
09:39:40, 1003.80, 13.80, 13.89, 13.023, 287, 371, 587, 576, 706, 853, 860, 765, 772, 368, 241, 1543, 958, 0, 1, 105, 151, 248, 252, 306, 459, 402, 363, 384, 262, 111, 774, 767, 0, 0
09:39:40, 1003.90, 13.80, 13.91, 13.023, 289, 373, 589, 580, 711, 856, 863, 767, 773, 369, 242, 1551, 958, 0, 1, 104, 150, 246, 251, 305, 458, 402, 363, 384, 260, 111, 778, 767, 0, 0
09:39:41, 1003.90, 13.80, 13.86, 13.031, 288, 373, 593, 580, 712, 857, 868, 771, 775, 370, 242, 1550, 961, 0, 1, 102, 148, 245, 249, 304, 454, 400, 363, 381, 254, 109, 768, 780, 0, 0
09:39:41, 1003.80, 13.80, 13.89, 13.031, 288, 371, 590, 577, 707, 854, 864, 768, 771, 370, 241, 1547, 965, 0, 1, 103, 147, 241, 246, 301, 455, 396, 357, 379, 251, 110, 768, 748, 0, 0
09:39:41, 1003.70, 13.80, 13.91, 13.031, 288, 372, 590, 579, 710, 853, 864, 768, 773, 369, 241, 1546, 964, 0, 1, 101, 147, 245, 247, 302, 449, 401, 362, 379, 256, 108, 762, 757, 0, 0
09:39:42, 1003.90, 13.80, 13.91, 13.031, 284, 368, 587, 573, 702, 842, 860, 764, 763, 364, 238, 1525, 958, 0, 1, 99, 143, 237, 240, 293, 442, 389, 352, 370, 270, 105, 750, 774, 0, 0
09:39:42, 1003.80, 13.80, 13.91, 13.023, 282, 365, 580, 566, 693, 837, 850, 756, 758, 363, 237, 1516, 948, 0, 1, 97, 140, 227, 232, 279, 440, 371, 338, 359, 290, 101, 732, 816, 0, 0
09:39:42, 1003.70, 13.80, 13.89, 13.023, 282, 366, 579, 568, 696, 839, 849, 756, 760, 362, 239, 1523, 948, 0, 1, 96, 138, 224, 228, 275, 433, 362, 326, 351, 283, 99, 716, 838, 0, 0
09:39:42, 1003.80, 13.80, 13.95, 13.023, 278, 364, 583, 565, 691, 826, 852, 761, 757, 356, 235, 1497, 947, 0, 1, 96, 139, 225, 233, 280, 423, 366, 331, 356, 242, 102, 716, 802, 0, 0
09:39:43, 1004.00, 13.80, 13.86, 13.016, 278, 359, 568, 555, 679, 823, 832, 741, 745, 355, 234, 1488, 928, 0, 1, 94, 136, 226, 229, 281, 405, 369, 333, 347, 216, 99, 686, 694, 0, 0
09:39:43, 1003.90, 13.80, 13.93, 13.016, 273, 358, 571, 554, 677, 810, 834, 745, 742, 351, 230, 1463, 926, 0, 0, 97, 136, 224, 230, 280, 400, 358, 323, 339, 207, 103, 709, 622, 0, 0
09:39:43, 1004.00, 13.80, 13.93, 13.016, 274, 352, 555, 544, 666, 813, 815, 724, 732, 351, 231, 1467, 913, 0, 1, 98, 144, 237, 237, 287, 408, 378, 341, 356, 205, 104, 687, 606, 0, 0
09:39:44, 1003.90, 13.80, 13.89, 13.008, 278, 358, 564, 556, 679, 823, 826, 736, 744, 354, 234, 1488, 918, 0, 1, 97, 139, 230, 229, 275, 408, 373, 336, 351, 207, 103, 675, 588, 0, 0
09:39:44, 1004.00, 13.80, 13.91, 13.008, 279, 360, 569, 558, 683, 829, 833, 742, 748, 357, 235, 1501, 926, 0, 1, 98, 144, 235, 236, 282, 414, 377, 340, 361, 209, 104, 684, 609, 0, 0
09:39:44, 1004.00, 13.80, 13.91, 13.008, 278, 362, 575, 563, 689, 828, 841, 750, 751, 357, 235, 1499, 934, 0, 1, 94, 138, 232, 226, 271, 390, 371, 336, 347, 191, 98, 647, 598, 0, 0
09:39:45, 1004.00, 13.79, 13.93, 13.008, 274, 356, 568, 552, 678, 820, 833, 740, 740, 357, 230, 1477, 930, 0, 1, 86, 128, 217, 211, 254, 355, 346, 311, 316, 167, 90, 586, 526, 0, 0
09:39:45, 1003.60, 13.80, 13.91, 12.984, 276, 355, 562, 552, 676, 822, 825, 733, 740, 357, 232, 1483, 930, 0, 1, 90, 127, 203, 208, 254, 360, 326, 291, 310, 167, 94, 605, 456, 0, 0
09:39:45, 1003.60, 13.80, 13.93, 12.984, 277, 359, 567, 557, 683, 825, 831, 739, 746, 357, 233, 1490, 934, 0, 1, 89, 128, 213, 209, 254, 354, 340, 303, 310, 164, 92, 596, 471, 0, 0
09:39:45, 1004.00, 13.80, 13.93, 12.984, 277, 357, 567, 555, 679, 824, 830, 738, 742, 356, 232, 1486, 932, 0, 1, 91, 129, 210, 210, 255, 360, 334, 298, 313, 167, 93, 603, 467, 0, 0
09:39:46, 1003.90, 13.80, 13.93, 12.953, 276, 358, 568, 557, 684, 822, 833, 740, 744, 355, 232, 1487, 930, 0, 0, 90, 130, 215, 211, 256, 358, 341, 305, 316, 170, 92, 603, 482, 0, 0
09:39:46, 1004.00, 13.79, 13.91, 12.953, 273, 355, 565, 551, 676, 815, 829, 736, 738, 353, 230, 1470, 924, 0, 0, 91, 129, 210, 210, 254, 356, 336, 299, 312, 166, 93, 604, 489, 0, 0
09:39:46, 1004.00, 13.79, 13.96, 12.953, 271, 353, 560, 548, 671, 809, 821, 730, 733, 349, 228, 1458, 921, 0, 0, 85, 127, 213, 206, 250, 331, 335, 300, 306, 149, 88, 566, 470, 0, 0
09:39:47, 1004.00, 13.79, 13.95, 12.953, 266, 348, 554, 540, 662, 795, 813, 722, 723, 344, 224, 1431, 909, 0, 0, 79, 116, 196, 189, 232, 312, 309, 277, 280, 139, 82, 529, 418, 0, 0
09:39:47, 1003.80, 13.79, 13.95, 12.938, 263, 342, 543, 532, 650, 787, 796, 707, 712, 340, 222, 1416, 896, 0, 0, 86, 118, 190, 190, 230, 316, 298, 266, 277, 140, 86, 547, 389, 0, 0
09:39:47, 1003.80, 13.79, 13.95, 12.938, 264, 342, 539, 530, 648, 788, 790, 702, 711, 340, 223, 1415, 888, 0, 0, 87, 122, 203, 194, 237, 320, 314, 279, 283, 141, 87, 546, 382, 0, 0
09:39:48, 1004.00, 13.79, 13.89, 12.938, 265, 344, 542, 534, 652, 790, 794, 706, 715, 339, 224, 1421, 889, 0, 0, 87, 124, 206, 197, 239, 319, 320, 283, 287, 143, 87, 551, 387, 0, 0
09:39:48, 1004.00, 13.79, 13.95, 12.930, 264, 344, 543, 533, 653, 790, 796, 708, 714, 341, 223, 1417, 883, 0, 0, 89, 125, 206, 200, 242, 330, 318, 283, 292, 148, 89, 570, 398, 0, 0
09:39:48, 1004.00, 13.79, 13.95, 12.930, 267, 345, 541, 534, 654, 795, 795, 706, 716, 343, 225, 1429, 890, 0, 0, 89, 127, 210, 203, 246, 328, 326, 290, 296, 144, 89, 563, 402, 0, 0
09:39:48, 1004.00, 13.79, 13.93, 12.930, 265, 346, 549, 536, 656, 793, 804, 715, 719, 343, 224, 1424, 896, 0, 0, 82, 121, 204, 192, 233, 312, 317, 283, 283, 138, 84, 535, 391, 0, 0
09:39:49, 1004.00, 13.79, 13.95, 12.930, 263, 342, 543, 531, 650, 786, 797, 707, 712, 340, 222, 1412, 894, 0, 0, 83, 118, 196, 189, 229, 315, 306, 273, 279, 141, 84, 537, 388, 0, 0
09:39:49, 1004.00, 13.79, 13.96, 12.930, 258, 337, 537, 524, 641, 774, 788, 700, 701, 336, 218, 1390, 884, 0, 0, 83, 120, 197, 191, 232, 314, 307, 275, 283, 141, 84, 536, 400, 0, 0
09:39:49, 1003.90, 13.79, 13.96, 12.930, 257, 335, 528, 519, 635, 772, 775, 689, 697, 334, 218, 1386, 878, 0, 0, 84, 119, 195, 188, 229, 308, 304, 270, 277, 138, 84, 533, 388, 0, 0
09:39:50, 1004.00, 13.79, 13.93, 12.930, 254, 333, 529, 516, 631, 761, 775, 689, 692, 329, 215, 1364, 873, 0, 0, 83, 118, 194, 187, 227, 303, 301, 268, 272, 134, 83, 523, 374, 0, 0
09:39:50, 1003.60, 13.80, 13.96, 12.922, 250, 325, 516, 505, 617, 750, 757, 673, 679, 324, 212, 1345, 856, 0, 0, 84, 118, 193, 188, 229, 304, 300, 265, 270, 132, 83, 525, 357, 0, 0
09:39:50, 1004.00, 13.80, 13.93, 12.922, 251, 325, 514, 506, 617, 751, 753, 670, 679, 324, 212, 1346, 847, 0, 0, 85, 118, 196, 189, 230, 303, 303, 267, 269, 130, 83, 525, 348, 0, 0
09:39:51, 1004.00, 13.80, 13.93, 12.922, 253, 328, 514, 508, 620, 759, 754, 671, 684, 326, 215, 1359, 851, 0, 0, 88, 122, 197, 196, 238, 314, 306, 269, 278, 134, 87, 544, 342, 0, 0
09:39:51, 1003.90, 13.80, 13.96, 12.922, 254, 331, 522, 514, 627, 760, 765, 681, 688, 327, 215, 1363, 853, 0, 0, 90, 126, 203, 202, 244, 323, 315, 277, 287, 137, 89, 562, 351, 0, 0
09:39:51, 1004.20, 13.80, 13.98, 12.922, 252, 328, 518, 508, 623, 758, 761, 676, 684, 327, 214, 1357, 855, 0, 0, 89, 128, 209, 204, 247, 322, 324, 287, 293, 140, 89, 561, 375, 0, 0
09:39:51, 1004.00, 13.80, 13.96, 12.922, 252, 329, 520, 510, 624, 755, 762, 678, 685, 326, 212, 1355, 856, 0, 0, 78, 118, 202, 188, 227, 294, 315, 279, 276, 131, 80, 506, 387, 0, 0
09:39:52, 1003.90, 13.80, 13.95, 12.922, 245, 319, 511, 496, 608, 738, 751, 667, 669, 321, 207, 1322, 850, 0, 0, 82, 113, 184, 180, 219, 298, 286, 255, 263, 131, 81, 515, 359, 0, 0
09:39:52, 1004.00, 13.80, 13.96, 12.930, 249, 321, 503, 498, 609, 745, 740, 657, 670, 323, 211, 1337, 842, 0, 0, 85, 119, 197, 191, 232, 302, 304, 268, 272, 131, 83, 522, 353, 0, 0
09:39:52, 1004.00, 13.80, 13.98, 12.930, 248, 325, 514, 502, 615, 743, 754, 671, 676, 323, 210, 1333, 850, 0, 0, 79, 113, 194, 182, 223, 283, 299, 263, 258, 122, 78, 489, 338, 0, 0
09:39:53, 1004.00, 13.80, 13.96, 12.930, 250, 323, 507, 500, 611, 745, 745, 662, 673, 324, 211, 1339, 848, 0, 0, 79, 109, 176, 174, 213, 280, 274, 240, 247, 119, 78, 485, 298, 0, 0
09:39:53, 1003.90, 13.80, 13.96, 12.930, 253, 328, 516, 508, 621, 753, 756, 673, 683, 327, 214, 1356, 853, 0, 0, 85, 115, 186, 183, 221, 292, 287, 252, 258, 123, 82, 506, 304, 0, 0
09:39:53, 1004.00, 13.80, 14.00, 12.930, 253, 327, 516, 507, 620, 754, 759, 675, 681, 328, 214, 1359, 860, 0, 0, 86, 119, 196, 188, 226, 297, 301, 264, 268, 125, 84, 511, 312, 0, 0
09:39:54, 1004.10, 13.79, 13.98, 12.930, 257, 333, 522, 516, 631, 766, 767, 682, 692, 333, 217, 1383, 867, 0, 0, 85, 121, 199, 193, 230, 297, 305, 269, 276, 124, 83, 509, 319, 0, 0
09:39:54, 1003.90, 13.80, 13.95, 12.930, 256, 333, 527, 517, 633, 766, 776, 690, 694, 334, 216, 1380, 876, 0, 0, 79, 114, 188, 181, 219, 287, 292, 257, 263, 117, 79, 486, 309, 0, 0
09:39:54, 1004.20, 13.80, 13.98, 12.922, 258, 333, 524, 517, 633, 768, 771, 685, 694, 335, 218, 1388, 878, 0, 0, 86, 119, 187, 188, 225, 304, 290, 255, 272, 126, 85, 513, 300, 0, 0
09:39:54, 1003.90, 13.80, 13.96, 12.922, 257, 335, 529, 519, 636, 765, 777, 691, 696, 334, 216, 1384, 880, 0, 0, 80, 118, 196, 183, 221, 282, 303, 265, 266, 116, 79, 478, 308, 0, 0
09:39:55, 1004.00, 13.80, 13.98, 12.922, 254, 329, 522, 511, 625, 756, 767, 683, 686, 331, 214, 1371, 877, 0, 0, 78, 111, 182, 175, 210, 272, 282, 247, 253, 113, 77, 464, 283, 0, 0
09:39:55, 1004.00, 13.80, 14.00, 12.922, 255, 330, 520, 513, 627, 755, 763, 680, 686, 330, 215, 1374, 872, 0, 0, 74, 108, 178, 171, 207, 264, 275, 241, 246, 107, 73, 452, 272, 0, 0
09:39:55, 1003.90, 13.80, 14.00, 12.922, 253, 328, 520, 510, 623, 749, 763, 680, 683, 329, 214, 1368, 870, 0, 0, 78, 109, 171, 170, 208, 274, 267, 233, 245, 111, 76, 467, 262, 0, 0
09:39:56, 1004.20, 13.80, 13.98, 12.922, 256, 329, 517, 513, 626, 755, 759, 677, 684, 331, 216, 1382, 869, 0, 0, 81, 113, 181, 177, 212, 282, 279, 243, 254, 115, 80, 481, 270, 0, 0
09:39:56, 1003.90, 13.80, 13.98, 12.922, 258, 332, 524, 518, 633, 761, 769, 685, 690, 334, 217, 1392, 876, 0, 0, 72, 105, 186, 166, 203, 257, 287, 252, 240, 103, 72, 452, 276, 0, 0
09:39:56, 1004.10, 13.80, 14.03, 12.906, 258, 332, 525, 519, 634, 763, 771, 687, 691, 335, 217, 1395, 880, 0, 0, 78, 113, 179, 181, 223, 267, 279, 245, 254, 108, 76, 477, 275, 0, 0
09:39:57, 1003.90, 13.80, 13.98, 12.906, 260, 335, 528, 522, 639, 769, 775, 691, 695, 337, 219, 1404, 883, 0, 0, 80, 116, 185, 187, 230, 278, 289, 254, 260, 112, 79, 506, 275, 0, 0
09:39:57, 1004.20, 13.80, 14.03, 12.906, 259, 334, 531, 521, 638, 767, 780, 693, 695, 337, 218, 1400, 886, 0, 0, 70, 103, 175, 166, 206, 235, 275, 240, 227, 96, 67, 426, 265, 0, 0
09:39:57, 1008.70, 13.80, 13.98, 12.906, 257, 332, 527, 518, 634, 762, 775, 689, 692, 335, 216, 1392, 886, 0, 0, 3, 35, 123, 61, 82, 29, 200, 173, 90, 4, 11, 51, 191, 0, 0
09:39:57, 1009.40, 13.82, 14.02, 12.906, 235, 330, 524, 516, 632, 695, 771, 686, 687, 309, 200, 1288, 883, 0, 0, 3, 6, 13, 16, 27, 31, 38, 35, 31, 4, 12, 52, 5, 0, 0
09:39:58, 1009.00, 13.85, 14.03, 12.906, 176, 244, 369, 386, 483, 538, 551, 493, 525, 232, 158, 1008, 597, 0, 0, 3, 6, 13, 15, 26, 26, 38, 35, 29, 4, 10, 46, 6, 0, 0
09:39:58, 1026.80, 13.88, 13.98, 12.906, 248, 322, 456, 508, 626, 730, 679, 604, 670, 327, 211, 1360, 710, 0, 0, 2, 4, 11, 12, 21, 22, 32, 29, 24, 3, 9, 38, 4, 0, 0
09:39:58, 1042.90, 13.91, 14.02, 13.406, 146, 205, 511, 319, 394, 494, 751, 668, 440, 194, 147, 892, 857, 0, 0, 1, 3, 9, 10, 20, 22, 29, 27, 23, 2, 9, 38, 2, 0, 0
09:39:59, 1050.50, 13.93, 14.00, 13.406, 100, 175, 317, 327, 448, 493, 530, 474, 489, 125, 156, 870, 294, 0, 0, 1, 3, 8, 10, 19, 21, 30, 27, 23, 2, 8, 36, 2, 0, 0
09:39:59, 1046.50, 13.95, 13.98, 13.406, 82, 142, 293, 287, 411, 434, 555, 502, 454, 101, 143, 763, 155, 0, 0, 1, 3, 7, 9, 18, 21, 29, 26, 22, 2, 8, 36, 1, 0, 0
09:39:59, 1042.50, 13.97, 14.00, 13.664, 95, 147, 273, 290, 416, 476, 522, 470, 458, 117, 155, 841, 128, 0, 0, 1, 3, 8, 10, 19, 21, 29, 27, 23, 2, 9, 37, 2, 0, 0
09:40:00, 1040.60, 13.99, 14.03, 13.664, 106, 165, 311, 317, 445, 501, 576, 519, 493, 132, 160, 879, 174, 0, 0, 1, 3, 8, 10, 19, 21, 29, 27, 23, 2, 9, 37, 2, 0, 0
09:40:00, 1042.20, 14.01, 14.05, 13.664, 115, 174, 321, 329, 454, 517, 579, 521, 500, 143, 165, 924, 197, 0, 0, 1, 3, 8, 10, 19, 21, 29, 27, 22, 2, 8, 36, 2, 0, 0
09:40:00, 1047.60, 14.02, 14.02, 13.758, 110, 173, 327, 322, 445, 496, 583, 525, 490, 137, 158, 873, 218, 0, 0, 1, 3, 8, 9, 19, 20, 29, 26, 22, 2, 8, 35, 2, 0, 0
09:40:00, 1051.40, 14.03, 14.03, 13.758, 100, 166, 316, 317, 443, 491, 573, 514, 495, 125, 157, 862, 194, 0, 0, 1, 3, 7, 9, 18, 20, 28, 26, 22, 2, 8, 35, 2, 0, 0
09:40:01, 1051.30, 14.04, 13.98, 13.758, 87, 147, 298, 291, 413, 448, 556, 500, 456, 107, 149, 809, 163, 0, 0, 1, 2, 7, 9, 17, 19, 27, 25, 21, 2, 8, 33, 1, 0, 0
09:40:01, 1046.60, 14.05, 14.03, 13.758, 87, 143, 280, 291, 419, 469, 540, 488, 467, 106, 154, 822, 135, 0, 0, 1, 2, 7, 8, 17, 19, 27, 25, 21, 2, 8, 34, 1, 0, 0
09:40:01, 1042.70, 14.06, 14.03, 13.797, 92, 147, 286, 293, 419, 458, 550, 497, 462, 115, 149, 817, 137, 0, 0, 1, 3, 7, 9, 18, 21, 28, 26, 22, 2, 8, 36, 1, 0, 0
09:40:02, 1041.10, 14.07, 14.03, 13.797, 102, 153, 284, 295, 412, 486, 524, 471, 456, 125, 157, 858, 163, 0, 0, 1, 3, 7, 9, 19, 20, 28, 26, 22, 2, 8, 36, 2, 0, 0
09:40:02, 1044.00, 14.07, 14.03, 13.797, 108, 169, 314, 325, 453, 491, 575, 519, 497, 135, 158, 896, 187, 0, 0, 1, 3, 7, 9, 18, 20, 28, 26, 21, 2, 8, 35, 2, 0, 0
09:40:02, 1048.70, 14.08, 14.02, 13.828, 106, 165, 312, 308, 421, 469, 555, 499, 462, 131, 151, 829, 212, 0, 0, 1, 3, 8, 10, 19, 21, 29, 26, 23, 2, 8, 36, 2, 0, 0
09:40:03, 1049.90, 14.08, 14.03, 13.828, 92, 154, 299, 297, 419, 471, 543, 488, 467, 113, 154, 831, 178, 0, 0, 1, 3, 7, 9, 18, 19, 28, 26, 21, 2, 8, 33, 2, 0, 0
09:40:03, 1049.90, 14.09, 14.02, 13.828, 87, 144, 288, 294, 416, 437, 551, 499, 458, 107, 147, 812, 147, 0, 0, 1, 2, 7, 8, 17, 19, 26, 24, 20, 2, 8, 33, 1, 0, 0
09:40:03, 1048.90, 14.09, 14.05, 13.828, 89, 140, 268, 278, 397, 456, 505, 458, 436, 110, 148, 795, 145, 0, 0, 1, 2, 7, 8, 17, 18, 26, 24, 20, 2, 7, 32, 1, 0, 0
