Secchi Depth (cm) = 0285
Forel Ule Scale = 19
pH Colour Scale = 99
SensingSecchi S/N = A012
Latitude (degs N) = 56.46843
Longitude (degs E) = -5.16756
Date = 2026-06-01
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, Temp (deg C) 10KTHERM, Temp (deg C) TMP117, ED 405nm, ED 425nm, ED 450nm, ED 475nm, ED 515nm, ED 550nm, ED 555nm, ED 600nm, ED 640nm, ED 690nm, ED 745nm, ED Clear, ED NIR 855nm, ED D-SAT, ED GAINS, EU 405nm, EU 425nm, EU 450nm, EU 475nm, EU 515nm, EU 550nm, EU 555nm, EU 600nm, EU 640nm, EU 690nm, EU 745nm, EU Clear, EU NIR 855nm, EU D-SAT, EU GAINS
10:15:25, 991.60, 14.61, 14.48, 13.367, 1135, 1461, 2243, 2294, 2747, 3466, 3367, 3044, 3128, 1575, 1048, 5982, 4062, 0, 4, 24, 34, 57, 56, 69, 99, 92, 83, 85, 43, 24, 160, 105, 0, 4
10:15:25, 991.20, 14.61, 14.54, 13.367, 1153, 1477, 2246, 2314, 2761, 3492, 3373, 3047, 3155, 1592, 1069, 6031, 4065, 0, 4, 24, 35, 58, 58, 70, 103, 94, 85, 88, 47, 26, 168, 112, 0, 4
10:15:25, 991.30, 14.61, 14.54, 13.367, 1153, 1483, 2270, 2322, 2767, 3488, 3405, 3078, 3162, 1597, 1069, 5997, 4108, 0, 4, 25, 35, 60, 60, 74, 110, 98, 90, 92, 54, 27, 182, 131, 0, 4
10:15:26, 991.40, 14.61, 14.52, 13.367, 1169, 1490, 2260, 2335, 2785, 3517, 3400, 3072, 3177, 1619, 1084, 6063, 4108, 0, 4, 25, 37, 63, 64, 79, 119, 104, 96, 98, 61, 28, 195, 159, 0, 4
10:15:26, 991.60, 14.61, 14.52, 13.359, 1152, 1490, 2281, 2328, 2779, 3481, 3425, 3093, 3176, 1597, 1064, 5988, 4155, 0, 4, 24, 36, 64, 63, 77, 112, 106, 98, 97, 58, 27, 186, 176, 0, 4
10:15:26, 991.30, 14.62, 14.48, 13.359, 1166, 1479, 2254, 2306, 2756, 3511, 3383, 3052, 3154, 1617, 1077, 6049, 4098, 0, 4, 23, 34, 61, 59, 73, 102, 99, 91, 90, 50, 25, 169, 160, 0, 4
10:15:27, 991.40, 14.62, 14.54, 13.359, 1194, 1519, 2299, 2377, 2825, 3574, 3450, 3115, 3233, 1653, 1110, 6148, 4195, 0, 4, 21, 32, 56, 54, 66, 86, 90, 83, 80, 40, 22, 153, 136, 0, 4
10:15:27, 991.30, 14.62, 14.54, 13.367, 1199, 1525, 2312, 2384, 2828, 3590, 3475, 3142, 3241, 1665, 1118, 6142, 4235, 0, 4, 21, 29, 50, 50, 61, 77, 79, 72, 69, 35, 20, 145, 114, 0, 4
10:15:27, 991.30, 14.62, 14.55, 13.367, 1203, 1538, 2322, 2406, 2848, 3598, 3491, 3157, 3282, 1672, 1128, 6091, 4265, 0, 4, 21, 29, 48, 49, 60, 77, 76, 68, 66, 35, 20, 142, 101, 0, 4
10:15:28, 991.50, 14.62, 14.55, 13.367, 1119, 1502, 2302, 2299, 2739, 3445, 3464, 3132, 3222, 1581, 1029, 5615, 4198, 0, 4, 20, 28, 48, 47, 59, 76, 75, 67, 65, 34, 19, 137, 96, 0, 4
10:15:28, 991.60, 14.62, 14.54, 13.367, 933, 1254, 2055, 1939, 2377, 3002, 3111, 2808, 2771, 1340, 824, 5047, 3677, 0, 4, 20, 28, 47, 46, 58, 76, 75, 66, 65, 34, 19, 133, 91, 0, 4
10:15:28, 991.50, 14.62, 14.55, 13.367, 1036, 1240, 1878, 1929, 2382, 3169, 2846, 2540, 2709, 1463, 931, 5500, 3436, 0, 4, 20, 28, 46, 45, 56, 75, 74, 65, 65, 34, 19, 130, 90, 0, 4
10:15:28, 991.60, 14.62, 14.55, 13.367, 1060, 1354, 2107, 2131, 2594, 3244, 3175, 2861, 2912, 1494, 957, 5656, 3831, 0, 4, 19, 27, 46, 45, 55, 74, 73, 64, 64, 33, 19, 128, 89, 0, 4
10:15:29, 991.40, 14.62, 14.57, 13.367, 1050, 1335, 2081, 2111, 2573, 3202, 3143, 2840, 2889, 1465, 954, 5661, 3808, 0, 4, 20, 28, 46, 46, 56, 75, 73, 65, 66, 33, 20, 133, 90, 0, 4
10:15:29, 991.40, 14.62, 14.57, 13.336, 1070, 1360, 2090, 2149, 2572, 3277, 3153, 2869, 2942, 1489, 982, 5701, 3819, 0, 4, 21, 28, 47, 47, 58, 77, 75, 67, 68, 34, 20, 137, 90, 0, 4
10:15:29, 991.60, 14.62, 14.59, 13.336, 1096, 1404, 2151, 2189, 2614, 3341, 3238, 2932, 3012, 1524, 1009, 5722, 3896, 0, 4, 22, 30, 50, 50, 61, 81, 79, 70, 72, 35, 22, 146, 88, 0, 4
10:15:30, 991.50, 14.62, 14.55, 13.336, 1119, 1430, 2188, 2222, 2660, 3407, 3294, 2983, 3066, 1558, 1032, 5798, 3939, 0, 4, 24, 33, 54, 54, 65, 85, 85, 77, 77, 36, 23, 155, 92, 0, 4
10:15:30, 991.80, 14.62, 14.55, 13.313, 1149, 1469, 2232, 2284, 2735, 3493, 3356, 3037, 3139, 1597, 1067, 5928, 3991, 0, 4, 25, 34, 57, 56, 68, 90, 89, 80, 80, 38, 24, 161, 96, 0, 4
10:15:30, 991.60, 14.62, 14.54, 13.313, 1157, 1484, 2261, 2316, 2767, 3511, 3401, 3077, 3168, 1615, 1075, 5979, 4067, 0, 4, 25, 35, 59, 58, 71, 93, 93, 83, 84, 39, 25, 167, 99, 0, 4
10:15:31, 991.60, 14.62, 14.55, 13.313, 1175, 1500, 2273, 2342, 2790, 3558, 3425, 3090, 3200, 1640, 1097, 6044, 4102, 0, 4, 25, 35, 60, 58, 71, 92, 94, 85, 83, 38, 25, 166, 100, 0, 4
10:15:31, 991.30, 14.62, 14.54, 13.313, 1188, 1523, 2303, 2376, 2831, 3583, 3471, 3137, 3242, 1655, 1108, 6077, 4163, 0, 4, 25, 36, 60, 59, 72, 93, 94, 85, 85, 39, 25, 168, 99, 0, 4
10:15:31, 991.60, 14.62, 14.55, 13.297, 1190, 1522, 2303, 2369, 2835, 3593, 3470, 3132, 3242, 1658, 1108, 6088, 4149, 0, 4, 24, 34, 59, 57, 70, 90, 94, 84, 83, 37, 24, 161, 98, 0, 4
10:15:31, 991.60, 14.63, 14.57, 13.297, 1208, 1540, 2327, 2394, 2866, 3640, 3502, 3159, 3277, 1680, 1126, 6153, 4169, 0, 4, 22, 32, 54, 53, 66, 85, 87, 78, 77, 35, 22, 152, 90, 0, 4
10:15:32, 991.50, 14.63, 14.59, 13.297, 1207, 1549, 2349, 2406, 2881, 3644, 3536, 3187, 3292, 1684, 1124, 6153, 4204, 0, 4, 21, 30, 49, 49, 62, 81, 80, 72, 72, 33, 21, 147, 82, 0, 4
10:15:32, 991.50, 14.63, 14.59, 13.313, 1214, 1549, 2349, 2407, 2887, 3663, 3538, 3180, 3291, 1696, 1131, 6177, 4203, 0, 4, 20, 29, 48, 47, 60, 76, 79, 70, 69, 31, 20, 138, 79, 0, 4
10:15:32, 991.50, 14.63, 14.57, 13.313, 1225, 1562, 2365, 2428, 2910, 3686, 3561, 3201, 3314, 1709, 1141, 6214, 4224, 0, 4, 19, 27, 46, 45, 58, 73, 76, 67, 65, 29, 18, 129, 75, 0, 4
10:15:33, 991.60, 14.62, 14.55, 13.313, 1228, 1565, 2373, 2434, 2918, 3688, 3571, 3212, 3320, 1711, 1142, 6224, 4236, 0, 4, 12, 22, 41, 37, 48, 48, 68, 60, 55, 18, 12, 88, 65, 0, 4
10:15:33, 997.90, 14.63, 14.59, 13.313, 1230, 1567, 2378, 2439, 2922, 3690, 3575, 3217, 3323, 1713, 1144, 6236, 4245, 0, 4, 0, 0, 6, 2, 4, 7, 13, 13, 7, 1, 1, 10, 9, 0, 4
10:15:33, 1003.80, 14.63, 14.55, 13.313, 1230, 1571, 2382, 2446, 2933, 3687, 3580, 3221, 3328, 1711, 1141, 6249, 4250, 0, 4, 1, 2, 6, 7, 15, 26, 25, 25, 26, 4, 7, 36, 6, 0, 16
10:15:34, 1010.80, 14.62, 14.61, 13.313, 690, 1128, 1754, 1892, 2395, 3026, 2685, 2421, 2770, 1236, 833, 4999, 3088, 0, 4, 4, 8, 20, 29, 59, 104, 94, 97, 103, 16, 27, 141, 17, 0, 64
10:15:34, 1017.90, 14.62, 14.59, 13.313, 475, 834, 1631, 1585, 2154, 2816, 2882, 2644, 2595, 1051, 755, 4535, 2535, 0, 4, 3, 7, 20, 26, 54, 96, 96, 99, 98, 14, 26, 130, 16, 0, 64
10:15:34, 1026.70, 14.62, 14.61, 13.258, 318, 629, 1349, 1338, 1924, 2636, 2655, 2474, 2433, 880, 693, 4092, 1947, 0, 4, 3, 6, 18, 23, 50, 88, 89, 93, 92, 12, 24, 121, 13, 0, 64
10:15:34, 1033.20, 14.62, 14.57, 13.258, 215, 470, 1077, 1121, 1717, 2412, 2402, 2278, 2283, 717, 623, 3626, 1416, 0, 4, 2, 6, 16, 21, 47, 83, 84, 88, 87, 10, 23, 113, 10, 0, 64
10:15:35, 1040.10, 14.62, 14.59, 13.258, 158, 366, 891, 951, 1533, 2203, 2215, 2131, 2109, 595, 569, 3249, 1044, 0, 4, 2, 5, 14, 19, 44, 77, 80, 84, 83, 9, 22, 107, 8, 0, 64
10:15:35, 1040.80, 14.62, 14.61, 13.258, 121, 294, 753, 826, 1397, 2063, 2050, 1996, 1987, 500, 532, 2991, 786, 0, 4, 2, 5, 13, 18, 42, 76, 76, 81, 80, 9, 21, 104, 7, 0, 64
10:15:35, 1041.30, 14.62, 14.61, 13.242, 122, 267, 653, 770, 1329, 2056, 1915, 1880, 1916, 487, 534, 2980, 602, 0, 4, 2, 5, 13, 18, 42, 75, 76, 80, 79, 9, 21, 103, 7, 0, 64
10:15:36, 1041.30, 14.62, 14.61, 13.242, 128, 276, 683, 787, 1347, 2076, 1955, 1913, 1917, 488, 545, 3035, 614, 0, 4, 2, 5, 13, 18, 41, 74, 75, 79, 79, 9, 21, 102, 7, 0, 64
10:15:36, 1041.50, 14.61, 14.59, 13.242, 130, 290, 709, 816, 1385, 2057, 2000, 1954, 1959, 484, 541, 3006, 620, 0, 4, 2, 5, 13, 18, 41, 75, 75, 79, 79, 9, 21, 103, 7, 0, 64
10:15:36, 1040.90, 14.61, 14.59, 13.250, 133, 295, 718, 826, 1398, 2079, 2002, 1950, 1971, 489, 550, 3059, 621, 0, 4, 2, 5, 13, 18, 42, 75, 75, 79, 80, 9, 21, 103, 7, 0, 64
10:15:37, 1041.70, 14.61, 14.57, 13.250, 131, 291, 710, 820, 1391, 2080, 1989, 1941, 1967, 487, 548, 3054, 615, 0, 4, 2, 5, 13, 18, 42, 75, 75, 80, 79, 9, 21, 103, 7, 0, 64
10:15:37, 1041.30, 14.61, 14.61, 13.250, 130, 291, 712, 821, 1392, 2068, 2000, 1952, 1969, 486, 545, 3035, 616, 0, 4, 2, 5, 13, 18, 41, 74, 75, 79, 78, 9, 21, 102, 7, 0, 64
10:15:37, 1041.80, 14.61, 14.57, 13.258, 129, 288, 708, 814, 1383, 2074, 1990, 1942, 1957, 487, 547, 3046, 618, 0, 4, 2, 5, 13, 17, 41, 74, 74, 78, 78, 9, 21, 101, 7, 0, 64
10:15:37, 1041.60, 14.61, 14.61, 13.258, 128, 286, 704, 811, 1380, 2069, 1989, 1943, 1959, 486, 544, 3037, 617, 0, 4, 2, 5, 12, 17, 41, 74, 74, 78, 78, 9, 21, 101, 7, 0, 64
10:15:38, 1041.70, 14.61, 14.61, 13.258, 128, 286, 702, 811, 1379, 2062, 1982, 1937, 1955, 483, 544, 3035, 616, 0, 4, 2, 5, 12, 17, 41, 74, 74, 78, 78, 9, 21, 101, 7, 0, 64
10:15:38, 1042.00, 14.61, 14.59, 13.258, 126, 282, 699, 805, 1373, 2060, 1982, 1938, 1951, 480, 543, 3027, 610, 0, 4, 2, 5, 12, 17, 41, 73, 74, 78, 77, 8, 21, 101, 7, 0, 64
10:15:38, 1041.60, 14.61, 14.64, 13.250, 127, 282, 695, 805, 1372, 2052, 1974, 1930, 1944, 480, 542, 3024, 605, 0, 4, 2, 5, 12, 17, 40, 73, 73, 77, 77, 8, 20, 100, 7, 0, 64
10:15:39, 1041.80, 14.61, 14.66, 13.250, 127, 282, 696, 804, 1371, 2058, 1972, 1929, 1944, 480, 543, 3027, 605, 0, 4, 2, 5, 12, 17, 40, 73, 73, 77, 77, 8, 21, 100, 7, 0, 64
10:15:39, 1041.60, 14.60, 14.62, 13.250, 127, 283, 697, 806, 1372, 2052, 1976, 1932, 1944, 480, 542, 3027, 606, 0, 4, 2, 5, 12, 17, 41, 73, 73, 77, 77, 8, 21, 100, 7, 0, 64
10:15:39, 1041.90, 14.61, 14.57, 13.250, 127, 283, 699, 808, 1373, 2048, 1975, 1931, 1943, 481, 542, 3030, 610, 0, 4, 2, 5, 12, 17, 40, 73, 73, 77, 77, 8, 20, 100, 7, 0, 64
10:15:40, 1042.10, 14.60, 14.61, 13.250, 125, 281, 697, 804, 1368, 2039, 1971, 1928, 1938, 477, 539, 3017, 610, 0, 4, 2, 4, 12, 17, 40, 72, 73, 77, 77, 8, 20, 100, 7, 0, 64
10:15:40, 1042.70, 14.60, 14.61, 13.250, 124, 278, 690, 798, 1360, 2036, 1960, 1918, 1932, 472, 538, 3003, 600, 0, 4, 2, 4, 12, 17, 40, 72, 73, 77, 76, 8, 20, 99, 7, 0, 64
10:15:40, 1041.80, 14.60, 14.61, 13.250, 124, 277, 688, 797, 1361, 2035, 1960, 1918, 1931, 471, 539, 3010, 593, 0, 4, 2, 5, 12, 17, 40, 72, 73, 77, 76, 8, 20, 100, 7, 0, 64
10:15:40, 1042.20, 14.61, 14.61, 13.250, 125, 280, 691, 803, 1366, 2039, 1963, 1921, 1936, 475, 540, 3016, 595, 0, 4, 2, 5, 12, 17, 41, 73, 73, 77, 77, 8, 21, 100, 7, 0, 64
10:15:41, 1041.50, 14.60, 14.62, 13.250, 127, 283, 698, 808, 1372, 2051, 1974, 1931, 1944, 477, 543, 3033, 604, 0, 4, 2, 5, 13, 17, 40, 72, 73, 77, 77, 8, 20, 100, 7, 0, 64
